target,chunk,n_cells,in_panel,on_official_axis
SIGLEC14,k562_12.npz,264,False,True
SIGMAR1,k562_12.npz,32,False,True
SIK3,k562_12.npz,182,False,True
SIKE1,k562_12.npz,79,False,True
SIL1,k562_12.npz,222,False,True
SIM1,k562_12.npz,155,False,True
SIM2,k562_12.npz,156,False,True
SIMC1,k562_12.npz,1170,False,True
SIN3A,k562_12.npz,478,False,True
SIN3B,k562_12.npz,92,True,True
SINHCAF,k562_12.npz,69,False,True
SIPA1,k562_12.npz,270,False,True
SIRT1,k562_12.npz,180,False,True
SIRT2,k562_12.npz,153,False,True
SIRT3,k562_12.npz,161,False,True
SIRT5,k562_12.npz,154,False,True
SIRT6,k562_12.npz,126,False,True
SIRT7,k562_12.npz,81,False,True
SIVA1,k562_12.npz,126,False,True
SIX1,k562_12.npz,196,False,True
SIX2,k562_12.npz,206,False,True
SIX3,k562_12.npz,134,False,True
SIX4,k562_12.npz,239,False,True
SIX5,k562_12.npz,294,False,True
SIX6,k562_12.npz,258,False,True
SKA1,k562_12.npz,112,False,True
SKA2,k562_12.npz,67,False,True
SKA3,k562_12.npz,139,False,True
SKAP2,k562_12.npz,224,False,True
SKI,k562_12.npz,235,False,True
SKIL,k562_12.npz,234,False,True
SKIV2L,k562_12.npz,44,False,True
SKOR1,k562_12.npz,275,False,True
SKOR2,k562_12.npz,227,False,True
SKP1,k562_12.npz,74,False,True
SKP2,k562_12.npz,381,False,True
SLAIN2,k562_12.npz,237,False,True
SLBP,k562_12.npz,85,False,True
SLC10A3,k562_12.npz,85,False,True
SLC10A4,k562_12.npz,79,False,True
SLC10A7,k562_12.npz,256,False,True
SLC11A2,k562_12.npz,390,False,True
SLC12A2,k562_12.npz,228,False,True
SLC12A4,k562_12.npz,124,False,True
SLC12A5,k562_12.npz,476,False,True
SLC12A7,k562_12.npz,51,False,True
SLC12A9,k562_12.npz,262,False,True
SLC13A3,k562_12.npz,251,False,True
SLC15A4,k562_12.npz,90,False,True
SLC16A1,k562_12.npz,233,False,True
SLC16A5,k562_12.npz,397,False,True
SLC16A9,k562_12.npz,230,False,True
SLC17A5,k562_12.npz,67,False,True
SLC18B1,k562_12.npz,285,False,True
SLC19A1,k562_12.npz,156,False,True
SLC19A2,k562_12.npz,152,False,True
SLC1A4,k562_12.npz,217,False,True
SLC1A5,k562_12.npz,870,False,True
SLC20A1,k562_12.npz,284,False,True
SLC20A2,k562_12.npz,308,False,True
SLC22A23,k562_12.npz,23,False,True
SLC25A1,k562_12.npz,208,False,True
SLC25A10,k562_12.npz,472,False,True
SLC25A11,k562_12.npz,125,False,True
SLC25A12,k562_12.npz,231,False,True
SLC25A13,k562_12.npz,152,True,True
SLC25A14,k562_12.npz,219,False,True
SLC25A15,k562_12.npz,114,False,True
SLC25A16,k562_12.npz,196,False,True
SLC25A17,k562_12.npz,193,False,True
SLC25A19,k562_12.npz,137,False,True
SLC25A20,k562_12.npz,234,False,True
SLC25A21,k562_12.npz,108,False,True
SLC25A22,k562_12.npz,130,False,True
SLC25A23,k562_12.npz,288,False,True
SLC25A24,k562_12.npz,212,False,True
SLC25A25,k562_12.npz,197,False,True
SLC25A26,k562_12.npz,75,False,True
SLC25A28,k562_12.npz,50,False,True
SLC25A29,k562_12.npz,302,False,True
SLC25A3,k562_12.npz,174,False,True
SLC25A32,k562_12.npz,212,False,True
SLC25A33,k562_12.npz,222,False,True
SLC25A36,k562_12.npz,73,False,True
SLC25A37,k562_12.npz,76,False,True
SLC25A38,k562_12.npz,194,False,True
SLC25A39,k562_12.npz,222,False,True
SLC25A4,k562_12.npz,151,False,True
SLC25A41,k562_12.npz,91,False,True
SLC25A42,k562_12.npz,80,False,True
SLC25A44,k562_12.npz,125,False,True
SLC25A46,k562_12.npz,182,False,True
SLC25A5,k562_12.npz,170,False,True
SLC25A51,k562_12.npz,95,False,True
SLC25A53,k562_12.npz,365,False,True
SLC25A6,k562_12.npz,466,False,True
SLC26A6,k562_12.npz,224,False,True
SLC27A2,k562_12.npz,271,False,True
SLC27A4,k562_12.npz,180,False,True
SLC27A5,k562_12.npz,198,False,True
SLC29A1,k562_12.npz,514,False,True
SLC29A2,k562_12.npz,274,False,True
SLC2A1,k562_12.npz,120,False,True
SLC2A11,k562_12.npz,161,False,True
SLC2A13,k562_12.npz,169,False,True
SLC2A3,k562_12.npz,160,False,True
SLC2A4RG,k562_12.npz,259,False,True
SLC2A8,k562_12.npz,53,False,True
SLC30A1,k562_12.npz,323,False,True
SLC30A5,k562_12.npz,316,False,True
SLC30A6,k562_12.npz,111,False,True
SLC30A7,k562_12.npz,166,False,True
SLC30A9,k562_12.npz,116,False,True
SLC31A1,k562_12.npz,138,False,True
SLC33A1,k562_12.npz,253,False,True
SLC35A1,k562_12.npz,78,False,True
SLC35A2,k562_12.npz,195,False,True
SLC35A3,k562_12.npz,233,False,True
SLC35A4,k562_12.npz,52,False,True
SLC35B1,k562_12.npz,112,False,True
SLC35B2,k562_12.npz,162,False,True
SLC35B3,k562_12.npz,114,False,True
SLC35B4,k562_12.npz,128,False,True
SLC35C2,k562_12.npz,144,False,True
SLC35D1,k562_12.npz,334,False,True
SLC35D2,k562_12.npz,252,False,True
SLC35E1,k562_12.npz,360,False,True
SLC35E2B,k562_12.npz,121,False,True
SLC35E3,k562_12.npz,41,False,True
SLC35F2,k562_12.npz,129,False,True
SLC35F5,k562_12.npz,89,False,True
SLC35F6,k562_12.npz,219,False,True
SLC35G1,k562_12.npz,144,False,True
SLC35G2,k562_12.npz,121,False,True
SLC35G6,k562_12.npz,376,False,True
SLC37A1,k562_12.npz,198,False,True
SLC37A3,k562_12.npz,227,False,True
SLC37A4,k562_12.npz,43,False,True
SLC38A1,k562_12.npz,287,False,True
SLC38A10,k562_12.npz,98,False,True
SLC38A2,k562_12.npz,140,False,True
SLC38A5,k562_12.npz,119,False,True
SLC38A6,k562_12.npz,139,False,True
SLC38A7,k562_12.npz,141,False,True
SLC38A9,k562_12.npz,195,False,True
SLC39A1,k562_12.npz,203,True,True
SLC39A10,k562_12.npz,352,False,True
SLC39A11,k562_12.npz,217,False,True
SLC39A13,k562_12.npz,315,False,True
SLC39A14,k562_12.npz,263,False,True
SLC39A3,k562_12.npz,288,False,True
SLC39A4,k562_12.npz,270,False,True
SLC39A6,k562_12.npz,220,False,True
SLC39A7,k562_12.npz,297,False,True
SLC39A8,k562_12.npz,234,False,True
SLC39A9,k562_12.npz,800,False,True
SLC3A2,k562_12.npz,166,False,True
SLC40A1,k562_12.npz,605,False,True
SLC41A3,k562_12.npz,267,False,True
SLC43A1,k562_12.npz,39,False,True
SLC43A3,k562_12.npz,281,False,True
SLC44A2,k562_12.npz,218,False,True
SLC44A4,k562_12.npz,253,False,True
SLC45A4,k562_12.npz,91,False,True
SLC48A1,k562_12.npz,299,False,True
SLC4A1AP,k562_12.npz,182,False,True
SLC4A2,k562_12.npz,403,False,True
SLC4A5,k562_12.npz,430,False,True
SLC4A7,k562_12.npz,55,False,True
SLC50A1,k562_12.npz,145,False,True
SLC52A2,k562_12.npz,37,False,True
SLC5A3,k562_12.npz,48,False,True
SLC5A6,k562_12.npz,60,False,True
SLC66A1,k562_12.npz,164,False,True
SLC66A2,k562_12.npz,232,False,True
SLC66A3,k562_12.npz,193,False,True
SLC6A19,k562_12.npz,162,False,True
SLC6A6,k562_12.npz,74,False,True
SLC6A8,k562_12.npz,258,False,True
SLC7A1,k562_12.npz,81,False,True
SLC7A11,k562_12.npz,152,False,True
SLC7A5,k562_12.npz,596,False,True
SLC7A6,k562_12.npz,183,False,True
SLC7A6OS,k562_12.npz,70,False,True
SLC7A8,k562_12.npz,96,False,True
SLC8B1,k562_12.npz,485,False,True
SLC9A3R1,k562_12.npz,195,False,True
SLC9A3R2,k562_12.npz,436,False,True
SLC9A6,k562_12.npz,221,False,True
SLC9B1,k562_12.npz,182,False,True
SLC9B2,k562_12.npz,213,False,True
SLCO4A1,k562_12.npz,165,False,True
SLIRP,k562_12.npz,49,True,True
SLK,k562_12.npz,48,False,True
SLMAP,k562_12.npz,51,False,True
SLTM,k562_12.npz,205,False,True
SLU7,k562_12.npz,63,False,True
SLX1A,k562_12.npz,186,False,False
SLX4IP,k562_12.npz,190,False,True
SMAD1,k562_12.npz,342,False,True
SMAD2,k562_12.npz,320,False,True
SMAD3,k562_12.npz,148,False,True
SMAD4,k562_12.npz,161,False,True
SMAD5,k562_12.npz,127,False,True
SMAD6,k562_12.npz,162,False,True
SMAD9,k562_12.npz,224,False,True
SMAGP,k562_12.npz,281,False,True
SMAP1,k562_12.npz,106,False,True
SMAP2,k562_12.npz,303,False,True
SMARCA1,k562_12.npz,81,False,True
SMARCA2,k562_12.npz,63,False,True
SMARCA4,k562_12.npz,132,False,True
SMARCA5,k562_12.npz,140,True,True
SMARCAD1,k562_12.npz,116,False,True
SMARCAL1,k562_12.npz,78,False,True
SMARCB1,k562_12.npz,431,False,True
SMARCC1,k562_12.npz,117,False,True
SMARCC2,k562_12.npz,272,True,True
SMARCD1,k562_12.npz,342,False,True
SMARCD2,k562_12.npz,307,False,True
SMARCD3,k562_12.npz,565,False,True
SMARCE1,k562_12.npz,46,False,True
SMC1A,k562_12.npz,82,False,True
SMC2,k562_12.npz,37,False,True
SMC3,k562_12.npz,31,False,True
SMC4,k562_12.npz,254,False,True
SMC5,k562_12.npz,251,False,True
SMC6,k562_12.npz,123,False,True
SMCHD1,k562_12.npz,304,False,True
SMCO4,k562_12.npz,191,False,True
SMDT1,k562_12.npz,158,False,True
SMG1,k562_12.npz,83,False,True
SMG5,k562_12.npz,159,False,True
SMG6,k562_12.npz,173,False,True
SMG7,k562_12.npz,41,False,True
SMG8,k562_12.npz,174,False,True
SMG9,k562_12.npz,142,False,True
SMIM1,k562_12.npz,262,False,True
SMIM10,k562_12.npz,244,False,True
SMIM12,k562_12.npz,40,False,True
SMIM13,k562_12.npz,240,False,True
SMIM14,k562_12.npz,260,False,True
SMIM15,k562_12.npz,168,False,True
SMIM19,k562_12.npz,199,False,True
SMIM20,k562_12.npz,284,False,True
SMIM29,k562_12.npz,238,False,True
SMIM3,k562_12.npz,205,False,True
SMIM4,k562_12.npz,125,False,True
SMIM7,k562_12.npz,83,False,True
SMIM8,k562_12.npz,234,False,True
SMN2,k562_12.npz,99,False,False
SMNDC1,k562_12.npz,36,False,True
SMPD2,k562_12.npz,70,False,True
SMPD4,k562_12.npz,118,False,True
SMS,k562_12.npz,268,False,True
SMTN,k562_12.npz,126,False,True
SMU1,k562_12.npz,49,False,True
SMUG1,k562_12.npz,109,False,True
SMURF1,k562_12.npz,189,False,True
SMURF2,k562_12.npz,382,False,True
SMYD2,k562_12.npz,205,True,True
SMYD3,k562_12.npz,274,False,True
SMYD4,k562_12.npz,19,False,True
SMYD5,k562_12.npz,393,False,True
SNAI1,k562_12.npz,178,False,True
SNAI2,k562_12.npz,155,False,True
SNAI3,k562_12.npz,244,False,True
SNAP23,k562_12.npz,83,False,True
SNAP29,k562_12.npz,277,False,True
SNAP47,k562_12.npz,241,False,True
SNAPC1,k562_12.npz,104,False,True
SNAPC2,k562_12.npz,109,False,True
SNAPC3,k562_12.npz,404,False,True
SNAPC4,k562_12.npz,262,False,True
SNAPC5,k562_12.npz,274,False,True
SNAPIN,k562_12.npz,129,False,True
SNCG,k562_12.npz,416,False,True
SND1,k562_12.npz,207,True,True
SNF8,k562_12.npz,282,False,True
SNHG32,k562_12.npz,148,False,True
SNIP1,k562_12.npz,62,False,True
SNRK,k562_12.npz,224,True,True
SNRNP200,k562_12.npz,160,False,True
SNRNP25,k562_12.npz,207,False,True
SNRNP27,k562_12.npz,52,False,True
SNRNP35,k562_12.npz,119,False,True
SNRNP40,k562_12.npz,423,False,True
SNRNP48,k562_12.npz,95,False,True
SNRNP70,k562_12.npz,70,False,True
SNRPA,k562_12.npz,168,False,True
SNRPA1,k562_12.npz,117,False,True
SNRPB,k562_12.npz,197,False,True
SNRPB2,k562_12.npz,74,False,True
SNRPC,k562_12.npz,43,False,True
SNRPD1,k562_12.npz,70,False,True
SNRPD2,k562_12.npz,14,False,True
SNRPD3,k562_12.npz,73,False,True
SNRPE,k562_12.npz,98,False,True
SNRPF,k562_12.npz,66,False,True
SNRPG,k562_12.npz,209,False,True
SNTA1,k562_12.npz,94,False,True
SNTB2,k562_12.npz,228,False,True
SNUPN,k562_12.npz,348,False,True
SNW1,k562_12.npz,361,False,True
SNX1,k562_12.npz,203,False,True
SNX10,k562_12.npz,147,False,True
SNX11,k562_12.npz,239,False,True
SNX12,k562_12.npz,331,False,True
SNX13,k562_12.npz,158,False,True
SNX14,k562_12.npz,122,False,True
SNX15,k562_12.npz,697,False,True
SNX17,k562_12.npz,204,False,True
SNX19,k562_12.npz,88,False,True
SNX2,k562_12.npz,165,False,True
SNX24,k562_12.npz,257,False,True
SNX25,k562_12.npz,132,False,True
SNX27,k562_12.npz,190,False,True
SNX29,k562_12.npz,31,False,True
SNX3,k562_12.npz,92,False,True
SNX33,k562_12.npz,216,False,True
SNX4,k562_12.npz,74,True,True
SNX5,k562_12.npz,292,False,True
SNX6,k562_12.npz,221,False,True
SNX8,k562_12.npz,232,False,True
SNX9,k562_12.npz,319,False,True
SOAT1,k562_12.npz,104,False,True
SOCS1,k562_12.npz,101,False,True
SOCS2,k562_12.npz,252,False,True
SOCS3,k562_12.npz,40,False,True
SOCS4,k562_12.npz,114,False,True
SOD1,k562_12.npz,366,False,True
SOD2,k562_12.npz,350,False,True
SOGA1,k562_12.npz,268,False,True
SOHLH1,k562_12.npz,61,False,True
SOHLH2,k562_12.npz,317,False,True
SON,k562_12.npz,276,False,True
SORBS3,k562_12.npz,363,False,True
SORD,k562_12.npz,263,False,True
SORT1,k562_12.npz,97,False,True
SOS1,k562_12.npz,115,False,True
SOSTDC1,k562_12.npz,221,False,True
SOX1,k562_12.npz,478,False,True
SOX10,k562_12.npz,96,False,True
SOX11,k562_12.npz,257,False,False
SOX12,k562_12.npz,130,False,True
SOX13,k562_12.npz,142,False,True
SOX14,k562_12.npz,186,False,True
SOX15,k562_12.npz,214,False,True
SOX17,k562_12.npz,237,False,True
SOX18,k562_12.npz,248,False,True
SOX2,k562_12.npz,7,False,True
SOX21,k562_12.npz,117,False,True
SOX3,k562_12.npz,65,False,True
SOX30,k562_12.npz,306,False,True
SOX4,k562_12.npz,344,False,True
SOX5,k562_12.npz,302,False,True
SOX6,k562_12.npz,428,False,True
SOX8,k562_12.npz,202,False,True
SOX9,k562_12.npz,151,False,True
SP1,k562_12.npz,198,False,True
SP100,k562_12.npz,370,False,True
SP110,k562_12.npz,69,False,True
SP140,k562_12.npz,100,False,True
SP140L,k562_12.npz,205,False,True
SP2,k562_12.npz,234,False,True
SP3,k562_12.npz,146,False,True
SP4,k562_12.npz,95,False,True
SP5,k562_12.npz,130,False,True
SP6,k562_12.npz,328,False,True
SP7,k562_12.npz,107,False,True
SP8,k562_12.npz,79,False,True
SP9,k562_12.npz,32,False,True
SPA17,k562_12.npz,42,False,True
SPAG5,k562_12.npz,192,False,True
SPAG7,k562_12.npz,83,False,True
SPAG9,k562_12.npz,180,False,True
SPARC,k562_12.npz,138,False,True
SPART,k562_12.npz,277,False,True
SPAST,k562_12.npz,152,False,True
SPATA22,k562_12.npz,171,False,True
SPATA24,k562_12.npz,221,False,True
SPATA2L,k562_12.npz,217,False,True
SPATA33,k562_12.npz,313,False,True
SPATA5,k562_12.npz,142,False,True
SPATA5L1,k562_12.npz,157,False,True
SPATC1L,k562_12.npz,189,False,True
SPATS2,k562_12.npz,66,False,True
SPATS2L,k562_12.npz,263,False,True
SPC24,k562_12.npz,24,False,True
SPC25,k562_12.npz,40,False,True
SPCS1,k562_12.npz,101,False,True
SPCS2,k562_12.npz,229,False,True
SPCS3,k562_12.npz,277,False,True
SPDEF,k562_12.npz,140,False,True
SPDL1,k562_12.npz,79,False,True
SPDYC,k562_12.npz,96,False,True
SPDYE2,k562_12.npz,371,False,False
SPECC1,k562_12.npz,209,False,True
SPECC1L,k562_12.npz,182,False,True
SPEG,k562_12.npz,474,False,True
SPEN,k562_12.npz,305,False,True
SPG11,k562_12.npz,278,False,True
SPG21,k562_12.npz,118,False,True
SPG7,k562_12.npz,205,False,True
SPHK1,k562_12.npz,287,False,True
SPHK2,k562_12.npz,121,False,True
SPI1,k562_12.npz,82,False,True
SPIB,k562_12.npz,373,False,True
SPIC,k562_12.npz,85,False,True
SPICE1,k562_12.npz,141,False,True
SPIDR,k562_12.npz,67,False,True
SPIN1,k562_12.npz,187,False,True
SPIN2B,k562_12.npz,114,False,True
SPIN4,k562_12.npz,79,False,True
SPINDOC,k562_12.npz,109,False,True
SPINT2,k562_12.npz,106,False,True
SPIRE1,k562_12.npz,38,False,True
SPN,k562_12.npz,296,False,True
SPNS1,k562_12.npz,184,False,True
SPOP,k562_12.npz,36,False,True
SPOUT1,k562_12.npz,73,False,True
SPPL2A,k562_12.npz,206,False,True
SPPL2B,k562_12.npz,139,False,True
SPPL3,k562_12.npz,128,False,True
SPR,k562_12.npz,154,False,True
SPRED1,k562_12.npz,75,False,True
SPRED2,k562_12.npz,124,False,True
SPRTN,k562_12.npz,351,False,True
SPRY1,k562_12.npz,55,False,True
SPRY2,k562_12.npz,392,False,True
SPRY4,k562_12.npz,226,False,True
SPRYD3,k562_12.npz,336,False,True
SPRYD4,k562_12.npz,206,False,True
SPRYD7,k562_12.npz,121,False,True
SPSB2,k562_12.npz,173,False,True
SPSB3,k562_12.npz,172,False,True
SPTA1,k562_12.npz,21,False,True
SPTAN1,k562_12.npz,221,False,True
SPTB,k562_12.npz,124,False,True
SPTBN1,k562_12.npz,219,False,True
SPTBN2,k562_12.npz,105,False,True
SPTLC1,k562_12.npz,65,False,True
SPTLC2,k562_12.npz,101,False,True
SPTSSA,k562_12.npz,266,False,True
SPTY2D1,k562_12.npz,422,False,True
SPZ1,k562_12.npz,85,False,True
SQLE,k562_12.npz,244,False,True
SQSTM1,k562_12.npz,215,False,True
SRA1,k562_12.npz,273,False,True
SRBD1,k562_12.npz,64,False,True
SRCAP,k562_12.npz,400,False,True
SRD5A1,k562_12.npz,260,False,True
SRD5A3,k562_12.npz,152,False,True
SREBF1,k562_12.npz,127,False,True
SREBF2,k562_12.npz,191,False,True
SREK1,k562_12.npz,188,False,False
SREK1IP1,k562_12.npz,135,False,True
SRF,k562_12.npz,367,False,True
SRFBP1,k562_12.npz,92,False,True
SRGAP2,k562_12.npz,128,False,True
SRGN,k562_12.npz,318,False,True
SRI,k562_12.npz,203,False,True
SRM,k562_12.npz,320,False,True
SRP14,k562_12.npz,290,False,False
SRP19,k562_12.npz,207,False,True
SRP54,k562_12.npz,160,False,True
SRP68,k562_12.npz,111,False,True
SRP72,k562_12.npz,303,False,True
SRP9,k562_12.npz,324,False,True
SRPK1,k562_12.npz,347,False,True
SRPK2,k562_12.npz,210,False,True
SRPRB,k562_12.npz,244,False,True
SRR,k562_12.npz,154,False,True
SRRD,k562_12.npz,146,False,True
SRRM1,k562_12.npz,295,False,True
SRRM2,k562_12.npz,341,False,True
SRRT,k562_12.npz,100,False,True
SRSF1,k562_12.npz,117,False,True
SRSF10,k562_12.npz,248,False,True
SRSF11,k562_12.npz,880,False,True
SRSF2,k562_12.npz,140,False,True
SRSF3,k562_12.npz,37,False,True
SRSF4,k562_12.npz,272,False,True
SRSF5,k562_12.npz,201,True,True
SRSF6,k562_12.npz,505,False,True
SRSF7,k562_12.npz,104,False,True
SRSF8,k562_12.npz,69,False,True
SRSF9,k562_12.npz,221,False,True
SRXN1,k562_12.npz,98,False,True
SRY,k562_12.npz,63,False,True
SS18,k562_12.npz,254,False,True
SS18L1,k562_12.npz,118,False,True
SS18L2,k562_12.npz,344,False,True
SSB,k562_12.npz,98,False,False
SSBP1,k562_12.npz,220,False,True
SSBP2,k562_12.npz,170,False,True
SSBP3,k562_12.npz,261,False,True
SSBP4,k562_12.npz,177,False,True
SSH2,k562_12.npz,266,False,True
SSNA1,k562_12.npz,106,False,True
SSR1,k562_12.npz,92,False,True
SSR2,k562_12.npz,101,False,True
SSR3,k562_12.npz,62,False,True
SSR4,k562_12.npz,128,True,True
SSRP1,k562_12.npz,314,False,True
SSU72,k562_12.npz,169,False,True
SSX1,k562_12.npz,114,False,True
SSX2IP,k562_12.npz,39,False,True
SSX3,k562_12.npz,34,False,True
SSX4,k562_12.npz,211,False,False
ST13,k562_12.npz,375,False,True
ST18,k562_12.npz,120,False,True
ST20-MTHFS,k562_12.npz,52,False,False
ST3GAL2,k562_12.npz,354,False,True
ST3GAL4,k562_12.npz,173,False,True
ST6GAL1,k562_12.npz,385,False,True
ST6GALNAC1,k562_12.npz,126,False,True
ST6GALNAC4,k562_12.npz,283,False,True
ST6GALNAC6,k562_12.npz,179,False,True
ST7,k562_12.npz,68,False,True
ST7L,k562_12.npz,132,False,True
STAC3,k562_12.npz,95,False,True
STAG1,k562_12.npz,95,False,True
STAG2,k562_12.npz,268,False,True
STAM,k562_12.npz,217,False,True
STAM2,k562_12.npz,423,False,True
STAMBP,k562_12.npz,261,False,True
STAP2,k562_12.npz,248,False,True
STAR,k562_12.npz,240,False,True
STARD10,k562_12.npz,144,False,True
STARD3,k562_12.npz,36,False,True
STARD3NL,k562_12.npz,86,False,True
STARD4,k562_12.npz,99,False,True
STARD7,k562_12.npz,252,False,True
STARD8,k562_12.npz,155,False,True
STAT1,k562_12.npz,127,False,True
STAT2,k562_12.npz,69,False,True
STAT3,k562_12.npz,170,False,True
STAT4,k562_12.npz,113,False,True
STAT5A,k562_12.npz,474,False,True
STAT5B,k562_12.npz,129,False,True
STAT6,k562_12.npz,23,True,True
STAU1,k562_12.npz,127,False,True
STAU2,k562_12.npz,331,False,True
STC2,k562_12.npz,217,False,True
STEAP1B,k562_12.npz,152,False,True
STEAP3,k562_12.npz,274,False,True
STIL,k562_12.npz,345,False,True
STIM1,k562_12.npz,240,False,True
STIM2,k562_12.npz,223,False,True
STIP1,k562_12.npz,55,False,True
STK11,k562_12.npz,271,False,True
STK11IP,k562_12.npz,217,False,True
STK16,k562_12.npz,181,False,True
STK17A,k562_12.npz,218,False,True
STK17B,k562_12.npz,198,False,True
STK19,k562_12.npz,158,False,True
STK24,k562_12.npz,31,False,True
STK25,k562_12.npz,347,False,True
STK3,k562_12.npz,185,True,True
STK32C,k562_12.npz,305,False,True
STK35,k562_12.npz,359,False,True
STK38,k562_12.npz,245,False,True
STK38L,k562_12.npz,1169,False,True
STK4,k562_12.npz,241,False,True
STK40,k562_12.npz,195,False,True
STMN1,k562_13.npz,219,False,True
STMN3,k562_13.npz,247,False,True
STMP1,k562_13.npz,161,False,True
STN1,k562_13.npz,18,False,True
STOM,k562_13.npz,184,False,True
STOML1,k562_13.npz,66,False,True
STOML2,k562_13.npz,59,False,True
STON2,k562_13.npz,152,False,True
STPG1,k562_13.npz,201,False,True
STRADA,k562_13.npz,121,False,True
STRADB,k562_13.npz,231,False,True
STRAP,k562_13.npz,231,False,True
STRBP,k562_13.npz,243,False,True
STRIP1,k562_13.npz,224,False,True
STRIP2,k562_13.npz,176,False,True
STRN,k562_13.npz,271,False,True
STRN3,k562_13.npz,151,False,True
STRN4,k562_13.npz,39,False,True
STT3A,k562_13.npz,66,True,True
STT3B,k562_13.npz,136,False,True
STUB1,k562_13.npz,104,False,True
STX10,k562_13.npz,146,False,True
STX12,k562_13.npz,101,False,True
STX16,k562_13.npz,267,False,True
STX17,k562_13.npz,182,False,True
STX18,k562_13.npz,106,False,True
STX1A,k562_13.npz,146,False,True
STX2,k562_13.npz,173,False,True
STX3,k562_13.npz,192,False,True
STX4,k562_13.npz,136,False,True
STX5,k562_13.npz,78,False,True
STX6,k562_13.npz,261,False,True
STX7,k562_13.npz,225,False,True
STX8,k562_13.npz,359,False,True
STXBP1,k562_13.npz,211,False,True
STXBP2,k562_13.npz,214,False,True
STXBP3,k562_13.npz,76,False,True
STXBP4,k562_13.npz,279,False,True
STXBP5,k562_13.npz,149,False,True
STXBP6,k562_13.npz,193,False,True
STYX,k562_13.npz,217,False,True
STYXL1,k562_13.npz,286,False,True
SUB1,k562_13.npz,198,False,True
SUCLA2,k562_13.npz,147,False,True
SUCLG1,k562_13.npz,32,False,True
SUCLG2,k562_13.npz,167,False,True
SUCO,k562_13.npz,131,False,True
SUDS3,k562_13.npz,132,False,True
SUGP1,k562_13.npz,267,False,True
SUGP2,k562_13.npz,206,False,True
SUGT1,k562_13.npz,89,False,True
SULT1A1,k562_13.npz,131,False,True
SULT1A3,k562_13.npz,843,False,False
SUMF2,k562_13.npz,411,False,True
SUMO1,k562_13.npz,111,False,False
SUMO2,k562_13.npz,170,False,True
SUMO3,k562_13.npz,166,False,True
SUN1,k562_13.npz,502,False,True
SUN2,k562_13.npz,267,False,True
SUOX,k562_13.npz,317,False,True
SUPT16H,k562_13.npz,101,False,True
SUPT20H,k562_13.npz,224,False,True
SUPT3H,k562_13.npz,110,False,True
SUPT4H1,k562_13.npz,146,False,True
SUPT5H,k562_13.npz,139,False,True
SUPT6H,k562_13.npz,105,False,True
SUPT7L,k562_13.npz,127,True,True
SUPV3L1,k562_13.npz,154,False,True
SURF1,k562_13.npz,231,False,True
SURF2,k562_13.npz,37,False,True
SURF4,k562_13.npz,170,False,True
SURF6,k562_13.npz,158,False,True
SUSD1,k562_13.npz,304,False,True
SUSD3,k562_13.npz,257,False,True
SUV39H1,k562_13.npz,94,False,True
SUV39H2,k562_13.npz,66,False,True
SUZ12,k562_13.npz,257,False,True
SVIP,k562_13.npz,240,False,True
SWI5,k562_13.npz,164,False,True
SWSAP1,k562_13.npz,145,False,True
SYAP1,k562_13.npz,163,False,True
SYCE1,k562_13.npz,238,False,True
SYCP2,k562_13.npz,207,False,True
SYCP2L,k562_13.npz,176,False,True
SYF2,k562_13.npz,109,False,True
SYK,k562_13.npz,454,False,True
SYMPK,k562_13.npz,88,False,True
SYNC,k562_13.npz,170,False,True
SYNCRIP,k562_13.npz,72,False,True
SYNGR1,k562_13.npz,132,False,True
SYNGR2,k562_13.npz,119,False,True
SYNGR3,k562_13.npz,575,False,True
SYNJ2,k562_13.npz,201,False,True
SYNJ2BP,k562_13.npz,88,False,True
SYNRG,k562_13.npz,178,False,True
SYP,k562_13.npz,155,False,True
SYPL1,k562_13.npz,301,False,True
SYPL2,k562_13.npz,189,False,True
SYS1,k562_13.npz,182,False,True
SYT5,k562_13.npz,194,False,True
SYTL4,k562_13.npz,33,False,True
SYVN1,k562_13.npz,169,True,True
SZRD1,k562_13.npz,96,False,True
SZT2,k562_13.npz,208,False,True
TAB1,k562_13.npz,187,False,True
TAB2,k562_13.npz,212,False,True
TAB3,k562_13.npz,148,False,True
TAC3,k562_13.npz,102,False,True
TACC1,k562_13.npz,169,False,True
TACC3,k562_13.npz,213,False,True
TACO1,k562_13.npz,245,False,True
TADA1,k562_13.npz,280,False,True
TADA2A,k562_13.npz,123,False,True
TADA2B,k562_13.npz,159,False,True
TADA3,k562_13.npz,356,False,True
TAF1,k562_13.npz,88,False,True
TAF10,k562_13.npz,52,False,True
TAF11,k562_13.npz,151,False,True
TAF12,k562_13.npz,58,False,True
TAF13,k562_13.npz,71,False,True
TAF15,k562_13.npz,282,True,True
TAF1A,k562_13.npz,66,False,True
TAF1B,k562_13.npz,128,False,True
TAF1C,k562_13.npz,201,False,True
TAF1D,k562_13.npz,219,False,True
TAF2,k562_13.npz,142,False,True
TAF3,k562_13.npz,140,False,True
TAF4B,k562_13.npz,132,False,True
TAF5,k562_13.npz,39,False,True
TAF5L,k562_13.npz,28,False,True
TAF6,k562_13.npz,154,False,True
TAF6L,k562_13.npz,134,False,True
TAF7,k562_13.npz,91,False,True
TAF8,k562_13.npz,107,False,True
