target,panel,energy,genes_z3,cells
TAPT1,False,38.2357,64,81
TARBP1,False,6.4708,18,335
TARBP2,True,24.1955,35,92
TARDBP,False,26.4202,319,376
TARS,False,97.3042,696,175
TARS2,False,46.1083,348,156
TARSL2,False,11.1583,29,210
TASOR,False,83.9888,20,25
TASOR2,False,28.1241,73,148
TASP1,False,13.8175,32,173
TATDN1,False,36.5261,28,66
TATDN2,False,10.3306,17,223
TATDN3,False,7.79022,47,338
TAX1BP1,False,7.64457,20,304
TAX1BP3,False,8.88789,37,266
TAZ,False,39.7539,200,130
TBC1D1,False,56.137,225,87
TBC1D10A,False,15.8247,32,147
TBC1D10B,False,23.3767,28,100
TBC1D12,False,11.1565,17,206
TBC1D13,True,11.8063,27,200
TBC1D14,False,12.715,30,166
TBC1D15,False,22.2081,19,104
TBC1D20,False,7.72986,40,323
TBC1D22A,False,11.0706,53,338
TBC1D22B,False,13.2947,23,170
TBC1D23,False,18.2712,25,124
TBC1D24,False,5.1174,73,565
TBC1D28,False,9.9675,20,219
TBC1D3,False,31.9582,15,71
TBC1D31,False,37.0556,17,64
TBC1D4,False,33.0654,107,134
TBC1D5,False,23.915,20,105
TBC1D7,False,11.0147,26,186
TBC1D9B,False,38.1388,22,61
TBCA,False,9.00823,55,315
TBCB,False,33.0256,274,198
TBCC,False,7.66454,24,268
TBCCD1,False,9.96777,34,219
TBCD,False,72.9227,47,38
TBCE,False,28.7628,70,116
TBCK,True,17.7022,32,188
TBK1,False,8.29706,19,267
TBKBP1,False,33.2625,82,114
TBL1X,False,24.7216,31,106
TBL1XR1,False,32.5173,25,74
TBL2,False,6.31928,25,372
TBL3,False,130.443,787,86
TBP,False,22.0882,305,301
TBPL1,False,24.91,101,146
TBPL2,False,18.4574,25,138
TBR1,False,58.8951,16,46
TBRG1,False,9.85288,34,245
TBRG4,False,84.2859,427,95
TBX1,False,15.269,268,623
TBX10,False,11.6965,81,282
TBX15,False,7.39519,20,297
TBX18,False,10.6072,29,242
TBX19,False,11.2076,19,207
TBX2,False,13.0257,37,207
TBX20,False,9.92149,18,241
TBX21,False,28.4758,20,82
TBX22,False,22.4613,35,139
TBX3,False,7.89747,13,263
TBX4,False,6.19781,33,456
TBX5,False,17.5551,47,158
TBX6,False,8.09113,12,283
TBXA2R,False,11.0083,26,297
TBXAS1,False,13.0096,25,175
TBXT,False,6.88815,28,368
TCAIM,False,12.7154,24,182
TCEA1,False,20.6818,23,118
TCEA2,False,60.8593,39,40
TCEAL1,False,66.6484,36,47
TCEAL8,False,10.8862,21,215
TCEAL9,False,13.4487,20,172
TCEANC2,False,17.7631,14,125
TCERG1,False,82.3784,554,138
TCF12,False,10.3421,25,247
TCF15,False,16.7085,35,275
TCF19,False,12.1457,64,343
TCF20,False,18.0682,33,136
TCF21,False,11.6223,26,186
TCF23,False,12.2739,22,178
TCF24,False,10.4348,45,279
TCF25,False,52.2235,25,54
TCF3,False,38.4532,98,94
TCF4,False,13.0763,30,159
TCF7,False,40.9759,34,63
TCF7L1,False,22.2407,27,107
TCF7L2,False,12.9397,28,185
TCFL5,False,72.9312,40,35
TCHP,False,17.0201,18,136
TCIRG1,False,6.56144,34,410
TCOF1,False,49.5967,393,163
TCP1,False,132.002,132,30
TCP11L1,False,13.3515,26,179
TCTA,False,12.1103,27,214
TCTEX1D2,False,18.5433,14,121
TCTN1,False,26.2761,24,95
TCTN3,False,12.3602,17,177
TDG,False,12.9665,25,160
TDGF1,False,8.74591,11,243
TDP1,False,16.596,34,198
TDP2,False,7.96827,31,351
TDRD3,False,40.6025,18,63
TDRKH,False,12.6892,29,196
TEAD1,False,41.849,23,59
TEAD2,False,17.6346,23,168
TEAD3,False,3.17834,26,717
TEAD4,True,19.5729,29,144
TEC,False,10.2066,25,246
TECPR1,False,9.91312,16,245
TECR,False,13.7134,29,188
TEDC1,False,15.3768,20,140
TEDC2,False,9.70927,62,302
TEF,False,7.188,24,321
TEFM,False,33.9451,397,341
TEKT2,False,12.7966,28,182
TEKT4,False,8.94797,13,237
TELO2,False,161.665,613,80
TEN1,False,16.9808,42,220
TENT2,False,101.815,53,29
TENT4A,False,12.5144,43,248
TENT4B,False,44.0816,20,51
TEPSIN,False,44.4147,23,49
TERF1,False,11.2003,32,198
TERF2,False,91.0451,79,46
TERF2IP,False,20.4987,121,190
TES,False,12.1864,23,196
TESC,False,14.1631,19,160
TESMIN,False,34.128,22,70
TET1,False,16.8274,39,160
TET2,False,11.2408,17,201
TET3,False,13.803,31,190
TEX10,False,98.4916,887,142
TEX15,False,26.7121,15,94
TEX2,True,9.97837,19,290
TEX261,False,10.2435,20,217
TEX264,False,4.21559,17,530
TEX30,False,12.6013,24,215
TFAM,False,37.6157,160,147
TFAP2A,False,9.18653,21,290
TFAP2B,False,73.4236,36,37
TFAP2C,False,16.581,22,140
TFAP2D,False,49.8118,38,54
TFAP2E,False,22.6072,24,106
TFAP4,False,84.0406,117,53
TFB1M,False,21.3858,122,182
TFB2M,False,5.34862,38,434
TFCP2,True,7.4847,29,330
TFCP2L1,False,154.13,53,18
TFDP1,False,60.144,697,318
TFDP2,False,11.0215,13,193
TFDP3,False,23.2274,16,102
TFE3,False,11.244,31,220
TFEB,False,5.19084,31,451
TFEC,False,36.1708,20,72
TFG,False,12.0847,40,223
TFIP11,False,29.2566,51,101
TFPI,False,74.9967,18,30
TFPT,False,29.8478,254,209
TFR2,False,102.997,21,17
TFRC,False,20.491,108,169
TGDS,False,26.8541,18,79
TGFB1,False,10.459,24,262
TGFBR1,False,75.2766,73,46
TGFBR3,False,11.6317,17,191
TGFBRAP1,False,8.23465,35,309
TGIF1,False,7.85178,24,299
TGIF2,False,20.1748,53,163
TGIF2LX,False,20.153,40,164
TGIF2LY,False,13.3365,38,182
TGM2,False,13.2764,59,215
TGOLN2,False,13.6451,34,181
TGS1,False,7.74746,29,374
THADA,False,63.8975,19,42
THAP1,False,25.1853,123,183
THAP10,False,9.01052,26,323
THAP11,False,41.9423,151,158
THAP12,False,30.1616,79,134
THAP2,False,16.3859,92,242
THAP3,True,15.2943,20,146
THAP4,False,62.5891,14,42
THAP5,False,16.1433,24,141
THAP6,False,29.5358,34,98
THAP7,True,8.4269,38,299
THAP8,False,21.7982,21,108
THAP9,False,8.04119,17,241
THEM4,False,22.5322,22,105
THEM6,False,28.6001,20,88
THEMIS2,False,30.9161,110,124
THG1L,False,106.683,167,54
THOC1,False,63.318,105,55
THOC2,False,60.9435,58,47
THOC3,False,74.5001,862,281
THOC5,False,95.4904,26,21
THOC6,False,17.6682,147,291
THOC7,False,34.8455,230,153
THOP1,False,15.3097,59,255
THRA,False,8.57859,28,295
THRAP3,False,22.9799,125,175
THRB,False,7.04806,19,305
THTPA,False,94.2414,12,21
THUMPD1,False,66.6043,251,73
THUMPD2,False,5.56169,25,366
THUMPD3,False,9.01152,29,239
THYN1,False,28.4698,23,83
TIA1,False,32.9087,70,121
TIAL1,False,143.892,43,13
TICRR,False,32.7303,176,133
TIFA,False,103.272,60,30
TIGD1,False,17.1268,24,133
TIGD2,False,34.2773,13,72
TIGD3,False,13.9598,16,189
TIGD4,False,9.35721,18,251
TIGD5,False,55.3978,71,53
TIGD6,False,10.4845,27,229
TIGD7,False,25.628,38,100
TIMELESS,False,32.0122,142,122
TIMM10,False,17.3286,20,140
TIMM10B,False,12.3911,26,209
TIMM13,False,35.6055,350,237
TIMM17A,False,24.5391,59,129
TIMM17B,True,29.8019,130,138
TIMM21,False,28.1099,21,70
TIMM22,False,24.7512,35,111
TIMM23B,False,201.812,1143,169
TIMM29,False,13.9418,32,183
TIMM44,False,117.568,302,63
TIMM50,True,50.2065,42,53
TIMM8A,False,8.47598,46,405
TIMM8B,False,6.82287,17,325
TIMM9,False,17.4226,212,314
TIMMDC1,False,65.8831,24,43
TIMP1,False,8.50584,75,418
TINF2,False,26.3512,65,115
TIPARP,False,109.189,120,44
TIPIN,False,19.0475,147,210
TIPRL,False,30.0021,66,106
TJAP1,False,7.08852,21,301
TJP1,False,7.45306,20,303
TJP2,False,7.80862,22,299
TK1,False,37.4501,79,98
TKT,False,4.89832,30,484
TLCD1,False,8.35268,24,309
TLCD3A,False,12.8911,13,168
TLCD5,False,12.2537,16,166
TLE3,False,20.1881,113,235
TLE4,False,27.2838,14,76
TLE5,False,14.9263,24,167
TLK1,False,23.2317,62,134
TLK2,False,20.4081,112,244
TLN1,False,9.03723,21,246
TLNRD1,False,8.80536,24,274
TLX1,False,9.57945,32,331
TLX2,False,19.4864,17,112
TLX3,False,18.6831,19,110
TM2D1,False,27.4722,25,89
TM2D2,False,25.6873,22,88
TM2D3,False,26.9672,27,96
TM4SF19,False,14.2191,26,171
TM7SF2,False,8.43335,21,250
TM7SF3,False,12.3061,13,187
TM9SF1,False,6.54861,24,346
TM9SF2,False,12.5496,21,180
TM9SF3,False,11.1638,40,216
TM9SF4,False,24.6048,97,167
TMA16,False,38.9733,499,233
TMA7,False,8.45765,22,284
TMBIM1,False,28.2834,26,96
TMBIM4,False,15.1806,25,160
TMBIM6,False,15.7912,24,133
TMC6,False,13.3122,26,215
TMCO1,False,11.1112,39,261
TMCO3,False,12.3523,57,259
TMCO6,True,21.5666,24,113
TMED1,False,14.771,15,144
TMED10,False,18.7565,174,315
TMED2,False,15.1973,166,353
TMED3,True,8.81102,18,258
TMED4,False,25.8659,72,124
TMED5,False,14.9979,15,160
TMED7,False,7.94913,53,368
TMED8,False,15.102,26,156
TMED9,False,50.3886,63,69
TMEM101,False,20.1247,33,121
TMEM106B,False,13.1387,79,270
TMEM106C,False,8.19885,17,281
TMEM107,False,28.1213,10,83
TMEM109,False,10.1648,19,200
TMEM11,False,19.2973,77,164
TMEM115,False,24.7362,61,125
TMEM116,False,15.9569,24,208
TMEM120A,False,10.9804,46,266
TMEM120B,False,39.9653,33,65
TMEM123,False,19.8522,21,126
TMEM126A,False,8.70859,26,228
TMEM126B,False,40.5905,32,82
TMEM127,False,6.7919,26,386
TMEM128,False,18.0233,14,127
TMEM129,False,79.1523,57,39
TMEM131,False,13.7334,71,310
TMEM131L,False,11.0757,26,203
TMEM134,False,8.25673,20,273
TMEM135,False,11.6654,21,200
TMEM138,False,8.38912,24,302
TMEM141,False,12.0787,22,161
TMEM147,True,27.0086,39,93
TMEM14A,False,18.177,13,125
TMEM14B,False,12.8395,10,173
TMEM14C,False,12.6227,11,172
TMEM150A,False,7.4837,29,319
TMEM158,False,48.9403,28,57
TMEM159,False,22.0571,21,109
TMEM160,False,5.70564,16,381
TMEM161A,False,13.4228,39,172
TMEM161B,False,38.7743,308,199
TMEM164,False,10.9605,19,213
TMEM165,False,18.1945,35,135
TMEM167A,False,39.005,36,77
TMEM167B,False,20.2744,35,126
TMEM168,False,13.1863,28,197
TMEM170A,False,8.5141,19,293
TMEM173,False,8.82783,14,263
TMEM175,False,17.524,21,141
TMEM177,False,8.48455,14,261
TMEM179B,False,13.9107,51,198
TMEM18,False,20.2726,13,130
TMEM181,False,10.1339,27,237
TMEM183A,False,43.1637,19,61
TMEM184B,False,27.1468,18,96
TMEM184C,False,22.3186,22,101
TMEM185B,False,12.6634,64,234
TMEM186,True,30.2142,35,79
TMEM189,False,10.65,32,239
TMEM19,False,12.3647,28,209
TMEM192,False,14.2161,44,213
TMEM198,False,11.4495,18,205
TMEM199,False,12.6728,25,218
TMEM201,False,24.2516,18,103
TMEM203,False,11.2406,42,249
TMEM205,False,14.3713,20,146
TMEM208,False,28.0391,33,104
TMEM209,True,12.6653,29,197
TMEM214,False,27.3281,215,208
TMEM216,False,6.88075,20,308
TMEM218,False,10.7267,17,215
TMEM219,False,31.568,22,78
TMEM222,False,10.3977,22,218
TMEM223,False,20.988,27,111
TMEM230,False,15.8871,25,133
TMEM231,False,13.2053,21,165
TMEM234,False,19.1711,18,123
TMEM237,False,8.16358,30,299
TMEM240,False,7.56226,29,394
TMEM241,False,19.6426,34,136
TMEM242,False,31.2311,148,146
TMEM243,False,12.8661,23,162
TMEM245,False,7.17077,34,334
TMEM248,False,13.2211,23,195
TMEM250,False,13.9914,23,173
TMEM251,False,12.9845,24,189
TMEM256,False,9.22066,28,245
TMEM258,False,15.0972,112,287
TMEM259,False,13.9839,70,256
TMEM267,False,24.8558,30,120
TMEM273,False,15.6448,14,153
TMEM30A,False,26.23,22,98
TMEM33,False,10.6808,23,207
TMEM38B,False,11.6268,23,189
TMEM39A,False,8.46865,35,249
TMEM39B,False,12.4036,34,209
TMEM41A,False,17.997,13,122
TMEM41B,True,74.6346,83,41
TMEM43,False,35.9796,30,59
TMEM44,False,9.27631,16,221
TMEM50A,False,15.5615,100,287
TMEM50B,False,10.3555,33,253
TMEM52,False,6.10117,25,399
TMEM53,False,11.558,17,195
TMEM54,False,17.6578,23,161
TMEM59,False,12.3428,18,196
TMEM60,False,26.7618,23,100
TMEM62,False,33.0346,29,75
TMEM63A,False,8.91154,9,237
TMEM63B,False,12.7331,24,210
TMEM64,False,7.83312,19,290
TMEM65,False,17.9661,24,130
TMEM68,False,14.6413,31,169
TMEM69,False,9.43032,19,249
TMEM70,False,9.86161,29,246
TMEM74B,False,7.67572,18,268
TMEM80,False,19.9877,22,123
TMEM87A,False,11.178,45,276
TMEM8A,False,15.2859,48,188
TMEM9,False,9.99883,21,242
TMEM97,False,20.2297,49,127
TMEM98,False,7.65232,19,280
TMEM99,False,22.1518,22,108
TMEM9B,False,20.4112,32,125
TMF1,True,16.0167,29,143
TMLHE,False,12.095,17,197
TMOD1,False,28.1748,77,132
TMOD3,False,14.556,25,154
TMPO,False,12.0574,57,318
TMSB10,False,17.6145,192,433
TMSB4X,False,13.2316,18,173
TMTC4,False,20.8006,33,103
TMUB1,False,16.9271,21,147
TMUB2,False,9.30856,23,267
TMX1,False,18.2767,25,149
TMX2,False,68.908,333,111
TMX3,False,8.05475,29,311
TMX4,False,17.4271,28,135
TNFAIP1,False,8.93846,29,249
TNFAIP2,False,9.71603,23,260
TNFAIP8,False,11.3241,64,308
TNFAIP8L1,False,16.059,19,157
TNFAIP8L2,False,10.9987,36,232
TNFRSF10A,False,29.5472,45,86
TNFRSF10B,False,10.133,13,212
TNFRSF12A,False,15.7084,25,154
TNFRSF1A,False,12.2402,20,168
TNFRSF1B,False,4.33692,16,473
TNFRSF8,False,17.5306,35,143
TNFSF10,False,61.3882,142,62
TNFSF9,False,9.36974,24,256
TNIK,False,10.1355,28,245
TNIP1,False,6.26706,39,404
TNIP2,False,10.0762,33,243
TNK2,False,6.6169,25,345
TNKS,False,11.357,25,211
TNKS1BP1,False,9.45649,23,241
TNKS2,False,22.7042,28,99
TNNI3,False,15.9361,39,253
TNNT1,False,7.00039,31,355
TNNT2,False,61.0316,41,48
TNPO1,False,34.1223,141,112
TNPO2,False,7.02341,28,307
TNPO3,False,62.4033,650,210
TNRC18,False,13.7687,15,146
TNRC6A,False,31.6663,300,379
TNRC6B,False,27.96,25,87
TNRC6C,False,10.2324,25,240
TNXB,False,29.45,44,80
TOB1,False,12.5673,24,196
TOB2,False,11.1319,19,215
TOE1,False,21.9734,295,318
TOGARAM1,False,8.22194,30,281
TOLLIP,False,19.9359,23,125
TOM1,False,19.647,34,151
TOM1L1,False,25.7118,87,168
TOMM20,False,25.5273,158,182
TOMM22,False,106.479,518,114
TOMM34,False,11.3632,26,190
TOMM40,False,23.4802,154,197
TOMM40L,False,21.2509,33,123
TOMM5,False,23.9289,25,113
TOMM6,False,36.6716,21,66
TOMM7,False,8.94647,29,265
TOMM70,False,12.3658,19,186
TONSL,False,101.412,122,34
TOP1,False,58.8059,655,218
TOP1MT,False,12.6162,36,181
TOP2A,False,81.1365,18,22
TOP2B,False,8.77652,38,275
TOP3A,False,10.1277,56,294
TOP3B,False,28.2819,46,96
TOPBP1,False,30.1583,80,106
TOPORS,False,12.6903,32,201
TOR1A,False,10.7409,20,215
TOR1AIP1,False,38.0836,25,66
TOR1AIP2,False,12.5599,25,187
TOR1B,False,29.3475,110,146
TOR2A,False,16.5452,24,139
TOR3A,False,19.1312,61,158
TOR4A,False,10.5975,40,274
TOX4,False,19.0698,165,256
TP53,False,11.1995,28,220
TP53BP1,False,7.32391,29,293
TP53BP2,False,12.1291,20,238
TP53I13,False,25.9464,118,159
TP53I3,False,11.2216,53,300
TP53RK,False,30.8702,333,249
TP63,False,14.525,25,150
TP73,False,20.6499,88,196
TPD52L1,False,8.10429,22,275
TPD52L2,False,9.17196,27,240
TPGS1,False,12.9109,18,175
TPGS2,False,15.6319,24,152
TPI1,False,40.1503,61,72
TPM1,False,5.50488,29,434
TPM3,False,11.6565,35,189
TPM4,False,3.57744,22,586
TPMT,False,18.4858,24,127
TPP1,False,11.7701,22,195
TPP2,False,147.214,451,41
TPR,False,106.99,490,92
TPRA1,False,10.4161,20,234
TPRKB,False,74.8948,57,38
TPRN,False,10.1017,24,229
TPRX1,False,18.0275,22,121
TPST2,False,9.5144,28,265
TPT1,False,31.0538,53,96
TPX2,False,29.9897,230,171
TRA2A,False,5.28973,27,464
TRA2B,False,35.8242,565,389
TRABD,False,10.6212,95,348
TRADD,False,27.6504,39,126
TRAF2,False,30.9576,7,78
TRAF3,False,10.495,25,241
TRAF3IP1,False,15.0273,56,187
TRAF3IP2,False,11.1318,17,204
TRAF4,False,11.7685,28,200
TRAF5,False,8.33943,17,277
TRAF7,False,5.6718,25,374
TRAFD1,False,16.924,21,136
TRAIP,False,12.0806,31,202
TRAK1,False,12.0085,23,175
TRAM1,False,7.76804,16,272
TRAM2,False,9.28056,20,253
TRAP1,False,9.13588,28,271
TRAPPC1,False,10.2843,14,194
TRAPPC10,False,52.2274,36,54
TRAPPC11,False,86.2902,341,125
TRAPPC12,False,10.581,28,227
TRAPPC13,False,14.7073,43,171
TRAPPC2,False,11.5145,27,208
TRAPPC2L,False,31.3104,36,88
TRAPPC3,False,7.40017,42,377
TRAPPC4,False,5.6933,23,443
TRAPPC5,False,35.6101,89,103
TRAPPC6A,True,23.7408,86,163
TRAPPC6B,False,16.7399,29,147
TRAPPC8,False,9.54635,29,270
TRDMT1,False,15.2796,20,153
TREML2,False,12.8157,20,169
TRERF1,False,22.7601,79,156
TRIAP1,False,21.1454,90,164
TRIB2,False,8.5684,55,334
TRIB3,True,16.8822,25,167
TRIM11,False,19.1851,18,124
TRIM13,False,25.2279,64,118
TRIM14,False,9.17851,24,228
TRIM16,False,10.4298,20,241
TRIM21,False,23.0036,31,110
TRIM23,False,14.1813,75,230
TRIM24,False,40.9338,119,104
TRIM25,False,21.322,18,116
TRIM26,False,12.8881,22,220
TRIM27,False,32.3024,40,77
TRIM28,False,47.605,50,57
TRIM33,False,12.1077,65,244
TRIM35,True,6.05744,24,382
TRIM37,False,11.1884,27,187
TRIM38,False,25.885,13,95
TRIM39,False,16.7413,24,136
TRIM4,False,15.4426,23,137
TRIM41,False,18.1986,37,158
TRIM44,False,7.5447,15,282
TRIM49C,False,11.6662,18,197
TRIM5,False,12.7732,40,254
TRIM56,False,17.8191,19,134
TRIM58,False,8.37216,17,253
TRIM59,False,31.0824,45,122
TRIM65,False,23.0122,32,117
TRIM68,False,59.8246,22,37
TRIM7,False,20.7626,21,116
TRIM71,False,13.3467,64,251
TRIM8,False,12.0402,48,248
TRIOBP,False,7.26455,46,392
TRIP10,False,11.6681,46,276
TRIP11,False,9.93601,29,228
TRIP12,False,33.2072,58,89
TRIP13,False,18.1169,47,170
TRIP4,True,26.1724,29,137
TRIP6,False,9.75408,34,320
TRIR,False,19.9675,44,146
TRIT1,False,22.5601,30,111
TRMT1,True,12.8918,24,177
TRMT10A,False,16.3173,37,150
TRMT10B,False,18.2181,20,137
TRMT10C,False,27.8292,194,181
TRMT11,False,17.1889,22,151
TRMT112,False,85.9045,922,179
TRMT12,False,10.7635,27,212
TRMT13,False,10.4815,28,205
TRMT1L,False,24.26,34,110
TRMT2A,False,10.2065,44,268
TRMT2B,False,20.2092,86,222
TRMT44,False,65.5433,72,49
TRMT5,False,49.9844,181,112
TRMT6,False,15.0623,51,204
TRMT61A,False,19.4319,54,156
TRMT61B,False,11.4344,28,243
TRMU,False,23.629,69,169
TRNAU1AP,False,74.5337,175,68
TRNP1,False,6.08707,24,403
TRNT1,False,28.21,492,386
TROAP,False,10.4556,26,259
TRPC4AP,True,28.1246,30,99
TRPM4,False,7.90458,22,295
TRPM7,False,56.9938,85,56
TRPS1,False,9.23736,16,246
TRPT1,False,10.1054,28,312
TRPV2,False,10.4703,25,213
TRRAP,False,106.752,1432,325
TRUB1,False,30.1467,15,79
TRUB2,False,11.4821,33,199
TSC1,False,50.7415,115,81
TSC2,False,14.0608,35,250
TSC22D1,False,19.7641,23,120
TSC22D2,False,21.8124,26,112
TSC22D4,False,10.2334,33,300
TSEN15,False,28.7304,137,144
TSEN2,False,51.2774,584,254
TSEN34,False,4.24307,23,540
TSEN54,False,27.7913,53,107
TSFM,False,23.1567,77,150
TSG101,False,83.007,124,74
TSHZ1,False,10.5445,26,236
TSHZ2,False,14.2932,63,237
TSHZ3,False,17.9475,19,121
TSKU,False,13.2078,23,171
TSN,False,13.8607,23,199
TSNARE1,False,21.6789,34,119
TSNAX,False,16.5997,24,132
TSPAN13,False,12.4706,56,243
TSPAN14,False,50.5632,29,58
TSPAN17,False,6.18063,36,414
TSPAN18,False,10.9802,16,216
TSPAN3,False,12.1224,27,178
TSPAN31,False,21.1067,27,125
TSPAN32,False,16.4123,16,147
TSPAN4,False,5.23965,39,418
TSPO,False,12.7686,56,253
TSPYL1,False,10.8642,12,211
TSPYL2,False,8.27972,24,302
TSPYL4,False,9.23659,42,304
TSPYL5,False,13.678,82,229
TSPYL6,False,11.6051,19,183
TSR1,False,12.8743,128,329
TSR2,False,229.334,2396,192
TSR3,False,8.0979,32,303
TSSC4,False,8.26496,27,265
TSSK3,False,6.7415,38,449
TST,False,12.7298,13,179
TSTA3,False,9.10971,25,268
TSTD2,False,9.89581,12,213
TSTD3,False,33.5581,28,82
TTC1,False,85.0914,275,86
TTC12,False,38.6303,19,66
TTC13,False,11.4349,25,182
TTC14,False,18.8234,36,148
TTC17,False,14.4426,39,172
TTC19,False,20.541,10,117
TTC21B,False,9.06319,19,242
TTC26,False,30.8556,12,75
TTC27,False,186.098,767,73
TTC3,False,15.0623,23,158
TTC31,False,10.8547,27,211
TTC32,False,12.6092,17,180
TTC33,False,12.3705,20,198
TTC37,False,13.9935,50,194
TTC38,False,30.5457,25,72
TTC4,False,59.4268,653,172
TTC5,False,18.55,19,131
TTC7A,False,8.7927,19,256
TTC7B,False,34.3429,15,66
TTC8,False,26.4502,61,125
TTC9C,False,13.3283,22,183
TTF1,False,132.981,230,30
TTF2,False,49.2576,46,52
TTI1,False,143.305,1338,241
TTI2,False,47.3425,116,93
TTK,False,63.0075,136,65
TTL,False,49.8793,20,48
TTLL12,False,8.56618,27,263
TTLL3,False,11.0944,21,200
TTLL4,False,11.8989,20,190
TTLL5,False,50.0721,24,50
TTPAL,False,15.6874,26,155
TUBA1A,False,17.5659,18,125
TUBA1B,False,24.0514,75,134
TUBA1C,False,22.1512,22,103
TUBA3D,False,14.3131,20,165
TUBA4A,False,9.47578,32,298
TUBB,False,17.7276,40,140
TUBB2A,False,23.7524,241,300
TUBB2B,False,7.07888,23,306
TUBB3,False,7.62938,31,312
TUBB4B,False,9.85803,18,227
TUBB6,False,26.0796,30,81
TUBD1,False,5.74221,23,410
TUBE1,False,9.33774,27,280
TUBG1,False,69.7294,28,31
TUBGCP2,False,16.1111,23,116
TUBGCP3,False,133.713,57,13
TUBGCP4,False,42.8031,42,63
TUBGCP5,False,38.7968,35,61
TUBGCP6,False,6.68915,20,378
TUFM,False,46.9998,142,103
TULP1,False,10.5096,29,233
TULP4,False,14.8841,21,163
TUSC2,False,12.0218,24,204
TUSC3,False,9.4941,34,253
TUT1,False,4.31134,26,553
TUT4,False,17.9021,42,148
TUT7,False,13.3983,31,179
TVP23B,False,19.6908,18,110
TVP23C,False,10.2338,18,205
TWF1,False,9.86645,24,258
TWF2,True,9.2909,27,284
TWIST1,False,11.4999,20,194
TWIST2,False,12.989,28,230
TWISTNB,False,255.347,954,62
TWNK,False,32.7863,108,119
TWSG1,False,39.6138,331,200
TXLNA,False,14.5412,76,225
TXLNG,False,16.9933,22,131
TXN,False,47.7945,202,97
TXN2,False,31.6856,18,77
TXNDC11,False,9.69446,31,239
TXNDC12,False,73.5699,48,35
TXNDC15,False,13.9495,21,153
TXNDC17,False,20.2071,43,167
TXNDC5,False,9.72628,28,241
TXNDC9,False,99.5168,97,31
TXNIP,False,24.34,27,100
TXNL1,False,12.9926,32,217
TXNL4A,False,37.6664,194,145
TXNL4B,False,10.8595,49,254
TXNRD1,False,14.7807,40,184
TXNRD2,False,9.29689,32,330
TYK2,False,29.2968,99,144
TYMP,False,19.1062,25,116
TYMS,False,30.0969,38,89
TYRO3,False,7.34475,22,281
TYROBP,False,24.4003,25,93
TYW1,False,36.865,18,63
TYW1B,False,31.4163,24,71
TYW3,False,113.989,25,16
TYW5,False,16.3693,32,152
U2AF1,False,61.4219,27,45
U2AF1L4,False,8.77359,17,262
U2AF2,False,27.1183,241,208
U2SURP,False,110.243,602,116
UAP1,False,12.1114,44,221
UBA1,False,23.1857,92,137
UBA2,False,58.6203,420,228
UBA3,False,83.2957,486,140
UBA5,False,19.665,148,217
UBA52,False,20.8281,72,138
UBA6,False,48.0009,111,88
UBAC1,False,13.9619,16,160
UBAC2,False,13.9684,25,162
UBALD1,False,9.71003,17,211
UBALD2,False,9.93121,24,260
UBAP1,False,25.1804,84,155
UBAP2,False,28.9178,47,87
UBAP2L,False,33.538,110,112
UBB,False,9.86345,33,289
UBC,False,11.4166,35,230
UBE2A,False,10.134,40,247
UBE2B,False,28.7923,26,94
UBE2D1,False,5.712,20,403
UBE2D2,False,24.6564,12,101
UBE2D3,False,10.8174,140,401
UBE2D4,False,10.6776,20,248
UBE2E1,False,22.3262,107,155
UBE2E3,False,9.43338,16,216
UBE2F,False,50.4169,27,53
UBE2G1,False,22.4705,34,106
UBE2G2,False,13.5057,43,190
UBE2H,False,7.22625,47,404
UBE2I,False,60.7133,214,103
UBE2J1,False,11.6879,23,199
UBE2J2,False,48.3131,9,44
UBE2K,False,23.1803,19,112
UBE2L3,False,7.65431,127,520
UBE2L6,False,16.7335,27,156
UBE2M,False,7.08292,84,409
UBE2N,False,13.0281,89,399
UBE2O,False,9.41179,16,244
UBE2Q1,False,16.0957,43,162
UBE2Q2,False,28.5211,24,83
UBE2R2,False,94.3715,58,35
UBE2S,False,17.3701,35,156
UBE2T,False,27.0883,20,79
UBE2V1,False,18.1365,32,162
UBE2V2,False,70.8959,18,34
UBE2W,False,17.67,28,181
UBE2Z,False,19.9235,14,104
UBE3A,False,9.99952,45,228
UBE3B,False,20.7269,35,127
UBE3C,False,48.0281,260,178
UBE3D,False,21.9986,133,243
UBE4A,False,50.3108,27,53
UBE4B,False,12.8704,35,195
UBFD1,False,19.5897,60,175
UBIAD1,False,15.4326,28,181
UBL3,False,28.5419,28,78
UBL4A,False,10.5925,27,232
UBL5,False,30.7795,80,119
UBL7,False,18.5847,29,143
UBLCP1,False,36.2923,38,72
UBN1,False,23.4829,88,205
UBN2,False,10.0204,31,258
UBP1,False,13.6318,33,185
UBQLN1,False,12.7435,45,205
UBQLN2,False,14.3953,21,172
UBQLN4,False,15.9615,153,298
UBR1,False,10.6204,33,308
UBR2,False,73.695,21,33
UBR3,False,14.1909,16,146
UBR4,False,48.7063,25,50
UBR5,False,36.0642,61,102
UBR7,False,7.2234,21,339
UBTF,False,6.23781,36,511
UBXN1,False,7.5012,18,287
UBXN10,False,4.79385,22,455
UBXN11,False,11.0521,24,225
UBXN2A,False,26.4588,22,82
UBXN2B,False,10.7794,35,238
