target,chunk,n_cells,in_panel,on_official_axis
TECR,70,3118.0,False,True
TEDC1,70,591.0,False,True
TEDC2,70,332.0,False,True
TEF,70,1772.0,False,True
TEFM,70,823.0,False,True
TEKTIP1,70,563.0,False,False
TEN1,70,115.0,False,True
TENM1,70,998.0,False,True
TENM4,70,1733.0,False,True
TENT2,70,2784.0,False,True
TENT4A,70,1803.0,False,True
TENT4B,70,1567.0,False,True
TENT5A,70,2390.0,False,True
TENT5C,70,1401.0,False,True
TEP1,70,867.0,False,True
TEPSIN,70,1649.0,False,True
TERB1,70,2885.0,False,True
TERF1,70,1482.0,False,True
TERF2IP,70,2831.0,False,True
TERT,70,536.0,False,True
TES,70,3035.0,False,True
TESC,70,1696.0,False,True
TESK1,70,1844.0,False,True
TESMIN,70,1142.0,False,True
TESPA1,70,3078.0,False,True
TET1,70,2127.0,False,True
TET2,70,3194.0,False,True
TET3,70,1303.0,False,True
TEX12,70,1952.0,False,True
TEX22,70,3915.0,False,True
TEX261,70,1358.0,False,True
TEX264,70,2094.0,False,True
TEX30,70,2720.0,False,True
TEX56P,70,2268.0,False,False
TF,70,1873.0,False,True
TFAM,70,2145.0,False,True
TFAP2A,70,2272.0,False,True
TFAP2B,70,2229.0,False,True
TFAP2C,70,819.0,False,True
TFAP2D,70,4902.0,False,True
TFAP2E,70,1961.0,False,True
TFAP4,70,968.0,False,True
TFB1M,70,1444.0,False,True
TFB2M,70,1493.0,False,True
TFCP2L1,70,2019.0,False,True
TFDP1,70,582.0,False,True
TFDP2,70,1400.0,False,True
TFDP3,70,3284.0,False,True
TFE3,70,448.0,False,True
TFEB,70,1848.0,False,True
TFEC,70,1858.0,False,True
TFF3,70,2776.0,False,True
TFG,70,1601.0,False,True
TFIP11,70,511.0,False,True
TFPI,70,3487.0,False,True
TFPT,70,37.0,False,True
TFR2,70,1333.0,False,True
TG,70,391.0,False,True
TGDS,70,505.0,False,True
TGFA,70,1772.0,False,True
TGFB1,70,1495.0,False,True
TGFB3,70,1816.0,False,True
TGFBI,70,1924.0,False,True
TGFBR2,70,1458.0,False,True
TGFBR3,70,3065.0,False,True
TGFBRAP1,70,875.0,False,True
TGIF1,70,1369.0,False,True
TGIF2,70,1721.0,False,True
TGIF2-RAB5IF,70,651.0,False,False
TGIF2LX,70,508.0,False,True
TGIF2LY,70,1980.0,False,True
TGM1,70,3553.0,False,True
TGOLN2,70,2360.0,False,True
TGS1,70,249.0,False,True
THADA,70,1716.0,False,True
THAP10,70,796.0,False,True
THAP11,70,1835.0,False,True
THAP12,70,3183.0,False,True
THAP2,70,1790.0,False,True
THAP4,70,265.0,False,True
THAP5,70,1263.0,False,True
THAP6,70,449.0,False,True
THAP8,70,1337.0,False,True
THAP9,70,727.0,False,True
THBS1,70,1531.0,False,True
THBS3,70,1101.0,False,True
THBS4,70,1990.0,False,True
THEM4,70,1848.0,False,True
THEM5,70,3432.0,False,True
THEM6,70,2851.0,False,True
THEMIS,70,1312.0,False,True
THEMIS2,70,1509.0,False,True
THG1L,70,104.0,False,True
THNSL1,70,3175.0,False,True
THOC1,70,115.0,False,True
THOC2,70,10.0,False,True
THOC5,70,35.0,False,True
THOC6,70,1490.0,False,True
THOC7,70,120.0,False,True
THOP1,70,1568.0,False,True
THRA,70,840.0,False,True
THRAP3,70,1635.0,False,True
THRB,70,3204.0,False,True
THTPA,70,883.0,False,False
THUMPD1,70,1668.0,False,True
THUMPD2,70,3942.0,False,True
THUMPD3,70,1821.0,False,True
THY1,70,3006.0,False,True
THYN1,70,6545.0,False,True
TIA1,70,3739.0,False,True
TIAL1,70,1876.0,False,True
TIAM1,70,2239.0,False,True
TIAM2,70,2517.0,False,True
TICAM1,70,1973.0,False,True
TIFA,70,653.0,False,True
TIGAR,71,1006.0,False,True
TIGD1,71,1506.0,False,True
TIGD2,71,866.0,False,True
TIGD3,71,3049.0,False,True
TIGD4,71,3911.0,False,True
TIGD5,71,911.0,False,True
TIGD6,71,565.0,False,True
TIGD7,71,1214.0,False,True
TIGIT,71,1784.0,False,True
TIMD4,71,817.0,False,True
TIMM10,71,782.0,False,True
TIMM10B,71,2403.0,False,True
TIMM13,71,356.0,False,True
TIMM17A,71,1460.0,False,True
TIMM21,71,6162.0,False,True
TIMM22,71,43.0,False,True
TIMM23,71,813.0,False,True
TIMM29,71,592.0,False,True
TIMM8A,71,1504.0,False,True
TIMM8B,71,313.0,False,True
TIMM9,71,227.0,False,True
TIMMDC1,71,1529.0,False,True
TIMP1,71,438.0,False,True
TIMP2,71,1273.0,False,True
TIMP3,71,2077.0,False,True
TINF2,71,67.0,False,True
TIPARP,71,689.0,False,True
TIPIN,71,658.0,False,True
TIPRL,71,1715.0,False,True
TIRAP,71,2163.0,False,True
TJAP1,71,1006.0,False,True
TJP2,71,664.0,False,True
TJP3,71,1404.0,False,True
TK1,71,1560.0,False,True
TK2,71,1585.0,False,True
TKFC,71,59.0,False,True
TKT,71,415.0,False,True
TKTL1,71,1278.0,False,True
TLCD1,71,1474.0,False,True
TLCD3A,71,1462.0,False,True
TLCD5,71,2350.0,False,True
TLDC2,71,2033.0,False,True
TLE1,71,1978.0,False,True
TLE2,71,1861.0,False,True
TLE3,71,1515.0,False,True
TLE4,71,1203.0,False,True
TLE5,71,1819.0,False,True
TLK1,71,391.0,False,True
TLK2,71,798.0,False,True
TLN1,71,871.0,False,True
TLN2,71,2168.0,False,True
TLNRD1,71,1984.0,False,True
TLR1,71,1258.0,False,True
TLR2,71,2239.0,False,True
TLR5,71,1590.0,False,True
TLR6,71,2392.0,False,True
TLX1,71,1948.0,False,True
TLX2,71,2623.0,False,True
TLX3,71,1968.0,False,True
TM2D1,71,2086.0,False,True
TM2D2,71,1105.0,False,True
TM2D3,71,1786.0,False,True
TM4SF1,71,7609.0,False,True
TM6SF1,71,2421.0,False,True
TM7SF2,71,2767.0,False,True
TM7SF3,71,2643.0,False,True
TM9SF2,71,1500.0,False,True
TM9SF3,71,985.0,False,True
TM9SF4,71,1091.0,False,True
TMA16,71,12.0,False,True
TMA7,71,1390.0,False,True
TMBIM1,71,1449.0,False,True
TMBIM4,71,382.0,False,True
TMBIM6,71,1610.0,False,True
TMC5,71,2825.0,False,True
TMC6,71,1543.0,False,True
TMC8,71,1743.0,False,True
TMCC1,71,1392.0,False,True
TMCC2,71,2626.0,False,True
TMCC3,71,962.0,False,True
TMCO1,71,1790.0,False,True
TMCO3,71,1285.0,False,True
TMCO4,71,5160.0,False,True
TMED1,71,1494.0,False,True
TMED10,71,1113.0,False,True
TMED2,71,1227.0,False,True
TMED4,71,2449.0,False,True
TMED5,71,1630.0,False,True
TMED6,71,4096.0,False,True
TMED7,71,1051.0,False,True
TMED8,71,2563.0,False,True
TMED9,71,497.0,False,True
TMEM101,71,2645.0,False,True
TMEM102,71,1052.0,False,True
TMEM106A,71,1454.0,False,True
TMEM106B,71,908.0,False,True
TMEM106C,71,1745.0,False,True
TMEM107,71,1871.0,False,True
TMEM109,71,1758.0,False,True
TMEM11,71,801.0,False,True
TMEM115,71,2257.0,False,True
TMEM116,71,1609.0,False,True
TMEM117,71,669.0,False,True
TMEM119,71,1628.0,False,True
TMEM120A,71,2244.0,False,True
TMEM120B,71,764.0,False,True
TMEM121,71,1893.0,False,True
TMEM123,71,7173.0,False,True
TMEM126A,71,2895.0,False,True
TMEM126B,71,1499.0,False,True
TMEM127,71,1633.0,False,True
TMEM128,71,1748.0,False,True
TMEM129,71,31.0,False,True
TMEM131,71,1989.0,False,True
TMEM131L,71,4048.0,False,True
TMEM134,71,1861.0,False,True
TMEM135,71,1662.0,False,True
TMEM138,71,1605.0,False,True
TMEM140,71,2331.0,False,True
TMEM141,71,3077.0,False,True
TMEM143,71,2195.0,False,True
TMEM14A,71,2250.0,False,True
TMEM14B,71,1978.0,False,True
TMEM14C,71,1335.0,False,True
TMEM150A,71,864.0,False,True
TMEM154,71,3244.0,False,True
TMEM156,71,2563.0,False,True
TMEM160,71,686.0,False,True
TMEM161A,71,2381.0,False,True
TMEM161B,71,1713.0,False,True
TMEM164,71,1269.0,False,True
TMEM165,71,1765.0,False,True
TMEM167A,71,2013.0,False,True
TMEM167B,71,838.0,False,True
TMEM168,71,2419.0,False,True
TMEM169,71,972.0,False,True
TMEM170A,71,1671.0,False,True
TMEM170B,71,2523.0,False,True
TMEM175,71,1786.0,False,True
TMEM176B,71,1659.0,False,True
TMEM177,71,2493.0,False,True
TMEM178B,71,1472.0,False,True
TMEM179B,71,1322.0,False,True
TMEM18,71,2421.0,False,True
TMEM181,71,845.0,False,True
TMEM182,71,2540.0,False,True
TMEM183A,71,1425.0,False,True
TMEM184B,71,1064.0,False,True
TMEM184C,72,1872.0,False,True
TMEM185A,72,4443.0,False,True
TMEM185B,72,574.0,False,True
TMEM187,72,2512.0,False,True
TMEM19,72,1045.0,False,True
TMEM191B,72,2665.0,False,True
TMEM192,72,1003.0,False,True
TMEM199,72,1603.0,False,True
TMEM200A,72,4164.0,False,True
TMEM201,72,2080.0,False,True
TMEM203,72,1820.0,False,True
TMEM204,72,1802.0,False,True
TMEM205,72,2597.0,False,True
TMEM208,72,489.0,False,True
TMEM214,72,1307.0,False,True
TMEM216,72,1118.0,False,True
TMEM217,72,992.0,False,True
TMEM218,72,2273.0,False,True
TMEM219,72,830.0,False,True
TMEM220,72,2466.0,False,True
TMEM222,72,2749.0,False,True
TMEM223,72,3050.0,False,True
TMEM229B,72,2307.0,False,True
TMEM230,72,2865.0,False,True
TMEM231,72,1227.0,False,True
TMEM234,72,309.0,False,True
TMEM237,72,1623.0,False,True
TMEM238,72,79.0,False,True
TMEM241,72,1914.0,False,True
TMEM242,72,550.0,False,True
TMEM243,72,1592.0,False,True
TMEM245,72,1157.0,False,True
TMEM248,72,3012.0,False,True
TMEM25,72,5317.0,False,True
TMEM250,72,4037.0,False,True
TMEM254,72,1187.0,False,True
TMEM255A,72,2743.0,False,True
TMEM256,72,1656.0,False,True
TMEM258,72,177.0,False,True
TMEM259,72,200.0,False,True
TMEM260,72,4058.0,False,True
TMEM263,72,2594.0,False,True
TMEM265,72,1880.0,False,True
TMEM267,72,2061.0,False,True
TMEM268,72,2295.0,False,True
TMEM273,72,2757.0,False,True
TMEM30A,72,2235.0,False,True
TMEM30B,72,2035.0,False,True
TMEM33,72,1016.0,False,True
TMEM35B,72,1730.0,False,True
TMEM38B,72,852.0,False,True
TMEM39A,72,255.0,False,True
TMEM39B,72,1654.0,False,True
TMEM40,72,1619.0,False,True
TMEM41A,72,1495.0,False,True
TMEM42,72,1444.0,False,True
TMEM43,72,1432.0,False,True
TMEM44,72,1746.0,False,True
TMEM45A,72,1361.0,False,True
TMEM45B,72,1550.0,False,True
TMEM50A,72,2267.0,False,True
TMEM50B,72,1824.0,False,True
TMEM53,72,1490.0,False,True
TMEM54,72,1683.0,False,True
TMEM59,72,1844.0,False,True
TMEM60,72,1187.0,False,True
TMEM62,72,2145.0,False,True
TMEM63A,72,2908.0,False,True
TMEM63B,72,860.0,False,True
TMEM63C,72,1448.0,False,True
TMEM64,72,1380.0,False,True
TMEM65,72,1232.0,False,True
TMEM67,72,2666.0,False,True
TMEM68,72,2388.0,False,True
TMEM69,72,3707.0,False,True
TMEM70,72,2574.0,False,True
TMEM71,72,2231.0,False,True
TMEM80,72,1464.0,False,True
TMEM81,72,2627.0,False,True
TMEM86A,72,1428.0,False,True
TMEM86B,72,3292.0,False,True
TMEM87A,72,750.0,False,True
TMEM87B,72,708.0,False,True
TMEM88,72,1291.0,False,True
TMEM8B,72,1312.0,False,True
TMEM9,72,2217.0,False,True
TMEM91,72,2400.0,False,True
TMEM94,72,1961.0,False,True
TMEM97,72,3097.0,False,True
TMEM98,72,1653.0,False,True
TMEM9B,72,3465.0,False,True
TMIE,72,1511.0,False,True
TMIGD2,72,3512.0,False,True
TMLHE,72,1294.0,False,True
TMOD2,72,1471.0,False,True
TMOD3,72,1069.0,False,True
TMPO,72,1215.0,False,True
TMPPE,72,1609.0,False,True
TMPRSS13,72,3252.0,False,True
TMPRSS3,72,1121.0,False,True
TMPRSS5,72,2010.0,False,True
TMPRSS6,72,2514.0,False,True
TMSB10,72,2717.0,False,True
TMSB15B,72,2249.0,False,True
TMSB4X,72,1961.0,False,True
TMSB4Y,72,1492.0,False,True
TMT1A,72,3831.0,False,False
TMTC2,72,305.0,False,True
TMTC3,72,669.0,False,True
TMTC4,72,3890.0,False,True
TMUB1,72,1469.0,False,True
TMUB2,72,1372.0,False,True
TMX1,72,1632.0,False,True
TMX2,72,788.0,False,True
TMX3,72,1136.0,False,True
TMX4,72,1286.0,False,True
TNF,72,1395.0,False,True
TNFAIP1,72,1011.0,False,True
TNFAIP2,72,2816.0,False,True
TNFAIP3,72,442.0,False,True
TNFAIP6,72,1798.0,False,True
TNFAIP8,72,1306.0,False,True
TNFAIP8L1,72,1713.0,False,True
TNFAIP8L2,72,2792.0,False,True
TNFRSF10A,72,2263.0,False,True
TNFRSF10B,72,1856.0,False,True
TNFRSF10D,72,2661.0,False,True
TNFRSF11A,72,1253.0,False,True
TNFRSF12A,72,2183.0,False,True
TNFRSF13B,72,1428.0,False,True
TNFRSF13C,72,1026.0,False,True
TNFRSF14,72,1881.0,False,True
TNFRSF18,72,1285.0,False,True
TNFRSF1A,72,1180.0,False,True
TNFRSF1B,72,256.0,False,True
TNFRSF21,72,1465.0,False,True
TNFRSF25,72,1560.0,False,True
TNFRSF4,72,1648.0,False,True
TNFRSF8,72,1743.0,False,True
TNFRSF9,72,1666.0,False,True
TNFSF10,72,1228.0,False,True
TNFSF11,72,966.0,False,True
TNFSF12,72,49.0,False,True
TNFSF12-TNFSF13,72,858.0,False,False
TNFSF13,72,3023.0,False,True
TNFSF13B,72,1349.0,False,True
TNFSF14,72,3243.0,False,True
TNFSF4,72,3387.0,False,True
TNFSF8,72,2392.0,False,True
TNFSF9,72,3835.0,False,True
TNIK,73,3114.0,False,True
TNIP1,73,2865.0,False,True
TNIP2,73,2843.0,False,True
TNIP3,73,5449.0,False,True
TNK1,73,374.0,False,True
TNK2,73,1443.0,False,True
TNKS,73,882.0,False,True
TNKS1BP1,73,425.0,False,True
TNKS2,73,1064.0,False,True
TNNC1,73,4818.0,False,True
TNNC2,73,3706.0,False,True
TNNT3,73,641.0,False,True
TNPO1,73,1870.0,False,True
TNPO2,73,5768.0,False,True
TNPO3,73,44.0,False,True
TNRC18,73,342.0,False,True
TNRC6A,73,1143.0,False,True
TNRC6B,73,1621.0,False,True
TNRC6C,73,1120.0,False,True
TNS1,73,1409.0,False,True
TNS3,73,1263.0,False,True
TNS4,73,1711.0,False,True
TNXB,73,1270.0,False,True
TOB1,73,828.0,False,True
TOB2,73,1984.0,False,True
TOE1,73,1561.0,False,True
TOGARAM1,73,1022.0,False,True
TOGARAM2,73,4004.0,False,True
TOLLIP,73,870.0,False,True
TOM1,73,3008.0,False,True
TOM1L2,73,2797.0,False,True
TOMM20,73,32.0,False,True
TOMM22,73,85.0,False,True
TOMM34,73,1694.0,False,True
TOMM40,73,15.0,False,True
TOMM40L,73,2509.0,False,True
TOMM5,73,1505.0,False,True
TOMM6,73,1555.0,False,True
TOMM7,73,2321.0,False,True
TOMM70,73,434.0,False,True
TOP1MT,73,1911.0,False,True
TOP2A,73,1580.0,False,True
TOP2B,73,2063.0,False,True
TOP3A,73,74.0,False,True
TOP3B,73,2829.0,False,True
TOP6BL,73,1790.0,False,False
TOPBP1,73,174.0,False,True
TOPORS,73,873.0,False,True
TOR1A,73,2864.0,False,True
TOR1AIP1,73,2467.0,False,True
TOR1AIP2,73,2709.0,False,True
TOR1B,73,1430.0,False,True
TOR2A,73,860.0,False,True
TOR3A,73,2162.0,False,True
TOR4A,73,249.0,False,True
TOX,73,3026.0,False,True
TOX2,73,3860.0,False,True
TP53,73,8221.0,False,True
TP53BP1,73,1041.0,False,True
TP53BP2,73,1511.0,False,True
TP53I11,73,1542.0,False,True
TP53I13,73,1828.0,False,True
TP53INP1,73,1496.0,False,True
TP53INP2,73,2987.0,False,True
TP53RK,73,1461.0,False,True
TP53TG5,73,3103.0,False,True
TP63,73,867.0,False,True
TP73,73,611.0,False,True
TPBG,73,1704.0,False,True
TPCN1,73,1397.0,False,True
TPCN2,73,2913.0,False,True
TPD52,73,806.0,False,True
TPD52L1,73,1119.0,False,True
TPD52L2,73,2942.0,False,True
TPGS1,73,1786.0,False,True
TPGS2,73,1812.0,False,True
TPH1,73,1221.0,False,True
TPI1,73,198.0,False,False
TPK1,73,640.0,False,True
TPM1,73,2344.0,False,True
TPM2,73,1006.0,False,True
TPM3,73,622.0,False,False
TPM4,73,2059.0,False,True
TPMT,73,9241.0,False,True
TPP1,73,673.0,False,True
TPP2,73,857.0,False,True
TPPP,73,654.0,False,True
TPR,73,169.0,False,True
TPRA1,73,3566.0,False,True
TPRG1,73,3102.0,False,True
TPRG1L,73,2259.0,False,True
TPRKB,73,384.0,False,True
TPRN,73,868.0,False,True
TPRX1,73,1177.0,False,True
TPST1,73,2727.0,False,True
TPST2,73,479.0,False,True
TPT1,73,603.0,False,False
TRA2A,73,759.0,False,True
TRABD,73,1274.0,False,True
TRABD2A,73,1749.0,False,True
TRADD,73,467.0,False,True
TRAF1,73,2850.0,False,True
TRAF2,73,1265.0,False,True
TRAF3,73,17900.0,False,True
TRAF3IP1,73,872.0,False,True
TRAF3IP2,73,1314.0,False,True
TRAF3IP3,73,1049.0,False,True
TRAF4,73,1228.0,False,True
TRAF5,73,2716.0,False,True
TRAF6,73,620.0,False,True
TRAF7,73,1640.0,False,True
TRAFD1,73,1491.0,False,True
TRAIP,73,32.0,False,True
TRAK1,73,2044.0,False,True
TRAK2,73,1991.0,False,True
TRAM1,73,2239.0,False,True
TRAM2,73,1969.0,False,True
TRANK1,73,2375.0,False,True
TRAP1,73,2885.0,False,True
TRAPPC1,73,10.0,False,True
TRAPPC10,73,1552.0,False,True
TRAPPC11,73,186.0,False,True
TRAPPC12,73,1945.0,False,True
TRAPPC13,73,1681.0,False,True
TRAPPC14,73,1409.0,False,False
TRAPPC2,73,3268.0,False,True
TRAPPC2L,73,1032.0,False,True
TRAPPC3,73,393.0,False,True
TRAPPC4,73,1056.0,False,True
TRAPPC5,73,67.0,False,True
TRAPPC6B,73,1176.0,False,True
TRAPPC8,73,1098.0,False,True
TRAPPC9,73,1850.0,False,True
TRAT1,73,1026.0,False,True
TRDMT1,73,1225.0,False,True
TREM1,73,1275.0,False,True
TREML1,73,1274.0,False,True
TREML2,73,1264.0,False,True
TRERF1,73,1623.0,False,True
TREX1,73,1699.0,False,False
TRIAP1,73,28.0,False,True
TRIB1,73,1448.0,False,True
TRIB2,73,1142.0,False,True
TRIM13,74,1038.0,False,True
TRIM14,74,792.0,False,True
TRIM16,74,638.0,False,True
TRIM17,74,1000.0,False,True
TRIM2,74,1364.0,False,True
TRIM21,74,743.0,False,True
TRIM22,74,1213.0,False,True
TRIM23,74,2448.0,False,True
TRIM24,74,259.0,False,True
TRIM25,74,2498.0,False,True
TRIM26,74,561.0,False,True
TRIM27,74,1775.0,False,True
TRIM28,74,998.0,False,True
TRIM3,74,1315.0,False,True
TRIM32,74,901.0,False,True
TRIM33,74,1730.0,False,True
TRIM34,74,2420.0,False,True
TRIM37,74,832.0,False,True
TRIM38,74,1638.0,False,True
TRIM39,74,2932.0,False,True
TRIM4,74,259.0,False,True
TRIM41,74,2146.0,False,True
TRIM44,74,2434.0,False,True
TRIM46,74,896.0,False,True
TRIM47,74,1785.0,False,True
TRIM5,74,2794.0,False,True
TRIM52,74,3216.0,False,True
TRIM56,74,1726.0,False,True
TRIM58,74,1392.0,False,True
TRIM59,74,3104.0,False,True
TRIM61,74,1797.0,False,True
TRIM62,74,1640.0,False,True
TRIM65,74,2031.0,False,True
TRIM66,74,3276.0,False,True
TRIM68,74,1937.0,False,True
TRIM69,74,1880.0,False,True
TRIM74,74,1979.0,False,False
TRIM8,74,1356.0,False,True
TRIO,74,1079.0,False,True
TRIOBP,74,304.0,False,True
TRIP10,74,427.0,False,True
TRIP11,74,1063.0,False,True
TRIP12,74,4848.0,False,True
TRIP13,74,702.0,False,True
TRIP6,74,505.0,False,True
TRIQK,74,899.0,False,True
TRIR,74,662.0,False,True
TRIT1,74,3654.0,False,True
TRMO,74,1326.0,False,True
TRMT10A,74,4212.0,False,True
TRMT10B,74,2928.0,False,True
TRMT10C,74,1091.0,False,True
TRMT11,74,1687.0,False,True
TRMT112,74,12.0,False,True
TRMT12,74,1436.0,False,True
TRMT13,74,378.0,False,True
TRMT1L,74,1884.0,False,True
TRMT2A,74,1873.0,False,True
TRMT2B,74,1393.0,False,True
TRMT44,74,790.0,False,True
TRMT5,74,46.0,False,True
TRMT6,74,551.0,False,True
TRMT61A,74,642.0,False,True
TRMT61B,74,2305.0,False,True
TRMU,74,1696.0,False,True
TRNAU1AP,74,162.0,False,True
TRNT1,74,306.0,False,True
TROAP,74,1351.0,False,True
TRPC1,74,2153.0,False,True
TRPM2,74,2956.0,False,True
TRPM7,74,34.0,False,True
TRPS1,74,3376.0,False,True
TRPT1,74,514.0,False,True
TRPV2,74,3108.0,False,True
TRRAP,74,956.0,False,True
TRUB1,74,1385.0,False,True
TRUB2,74,3449.0,False,True
TSACC,74,292.0,False,True
TSC1,74,1172.0,False,True
TSC2,74,1584.0,False,True
TSC22D1,74,1919.0,False,True
TSC22D2,74,725.0,False,True
TSC22D3,74,1905.0,False,True
TSC22D4,74,2160.0,False,True
TSEN15,74,1120.0,False,True
TSEN2,74,97.0,False,True
TSEN34,74,1545.0,False,True
TSEN54,74,29.0,False,True
TSFM,74,1828.0,False,True
TSG101,74,85.0,False,True
TSGA10,74,1699.0,False,True
TSHR,74,3062.0,False,True
TSHZ1,74,1771.0,False,True
TSHZ2,74,409.0,False,True
TSHZ3,74,1343.0,False,True
TSKU,74,2790.0,False,True
TSLP,74,2942.0,False,True
TSN,74,1691.0,False,True
TSNARE1,74,1267.0,False,True
TSNAX,74,738.0,False,True
TSPAN14,74,1371.0,False,True
TSPAN15,74,1085.0,False,True
TSPAN17,74,1067.0,False,True
TSPAN18,74,706.0,False,True
TSPAN2,74,516.0,False,True
TSPAN3,74,1593.0,False,True
TSPAN31,74,1018.0,False,True
TSPAN32,74,2298.0,False,True
TSPAN33,74,2079.0,False,True
TSPAN4,74,89.0,False,True
TSPAN5,74,2525.0,False,True
TSPAN6,74,2041.0,False,True
TSPAN8,74,2262.0,False,True
TSPAN9,74,131.0,False,True
TSPO,74,4501.0,False,True
TSPO2,74,1514.0,False,True
TSPOAP1,74,1720.0,False,True
TSPYL1,74,1512.0,False,True
TSPYL2,74,3390.0,False,True
TSPYL4,74,1434.0,False,True
TSPYL5,74,780.0,False,True
TSR2,74,131.0,False,True
TSR3,74,1449.0,False,True
TSSC4,74,1922.0,False,True
TSSK4,74,615.0,False,True
TSSK6,74,1283.0,False,True
TST,74,2716.0,False,True
TSTD1,74,2222.0,False,True
TSTD2,74,366.0,False,True
TSTD3,74,994.0,False,False
TTC12,74,511.0,False,True
TTC13,74,755.0,False,True
TTC14,74,1027.0,False,True
TTC16,74,3110.0,False,True
TTC17,74,3905.0,False,True
TTC19,74,1070.0,False,True
TTC21A,74,1338.0,False,True
TTC21B,74,1836.0,False,True
TTC22,74,930.0,False,True
TTC24,74,3388.0,False,True
TTC28,74,1265.0,False,True
TTC3,74,1070.0,False,True
TTC31,74,1376.0,False,True
TTC32,74,928.0,False,True
TTC33,74,1597.0,False,True
TTC34,74,2837.0,False,False
TTC38,74,1114.0,False,True
TTC39B,75,2864.0,False,True
TTC39C,75,970.0,False,True
TTC4,75,335.0,False,True
TTC5,75,1576.0,False,True
TTC7A,75,608.0,False,True
TTC7B,75,575.0,False,True
TTC8,75,831.0,False,True
TTC9,75,1468.0,False,True
TTC9C,75,2071.0,False,True
TTF1,75,279.0,False,True
TTF2,75,26.0,False,True
TTI2,75,111.0,False,True
TTL,75,2636.0,False,True
TTLL1,75,1689.0,False,True
TTLL11,75,1935.0,False,True
TTLL12,75,1865.0,False,True
TTLL2,75,1052.0,False,True
TTLL3,75,2804.0,False,True
TTLL4,75,2842.0,False,True
TTLL5,75,2041.0,False,True
TTN,75,2463.0,False,True
TTPAL,75,1588.0,False,True
TTYH2,75,1241.0,False,True
TTYH3,75,279.0,False,True
TUB,75,1990.0,False,True
TUBA1A,75,2714.0,False,True
TUBA1B,75,97.0,False,True
TUBA1C,75,2063.0,False,True
TUBA4A,75,1102.0,False,True
TUBA8,75,3809.0,False,False
TUBB1,75,1680.0,False,True
TUBB2A,75,461.0,False,True
TUBB4B,75,1488.0,False,True
TUBB6,75,1586.0,False,True
TUBD1,75,1200.0,False,True
TUBE1,75,701.0,False,True
TUBG2,75,2071.0,False,True
TUBGCP2,75,72.0,False,True
TUBGCP5,75,24.0,False,True
TUBGCP6,75,93.0,False,True
TUFM,75,345.0,False,True
TUFT1,75,1027.0,False,True
TULP2,75,1690.0,False,True
TULP4,75,1871.0,False,True
TUSC2,75,2931.0,False,True
TUT1,75,2411.0,False,True
TUT4,75,222.0,False,True
TUT7,75,1186.0,False,True
TVP23A,75,1779.0,False,True
TVP23B,75,563.0,False,True
TVP23C,75,592.0,False,True
TWF1,75,2246.0,False,True
TWIST1,75,3131.0,False,True
TWIST2,75,533.0,False,True
TWNK,75,2900.0,False,True
TWSG1,75,803.0,False,True
TXK,75,2568.0,False,True
TXLNA,75,2664.0,False,True
TXLNB,75,2862.0,False,True
TXLNG,75,2217.0,False,True
TXN,75,54.0,False,False
TXN2,75,752.0,False,True
TXNDC11,75,1952.0,False,True
TXNDC12,75,1182.0,False,True
TXNDC15,75,987.0,False,True
TXNDC17,75,1614.0,False,True
TXNDC5,75,1326.0,False,True
TXNDC9,75,1414.0,False,True
TXNIP,75,2204.0,False,True
TXNL1,75,2459.0,False,True
TXNL4A,75,41.0,False,True
TXNL4B,75,256.0,False,True
TXNRD1,75,1501.0,False,True
TXNRD2,75,1956.0,False,True
TXNRD3,75,1050.0,False,True
TYK2,75,2476.0,False,True
TYMP,75,1406.0,False,True
TYMS,75,155.0,False,True
TYROBP,75,2425.0,False,True
TYSND1,75,1406.0,False,True
TYW1,75,2308.0,False,True
TYW1B,75,591.0,False,True
TYW3,75,519.0,False,True
TYW5,75,1501.0,False,True
U2AF1L4,75,2274.0,False,True
U2SURP,75,1146.0,False,True
UACA,75,2229.0,False,True
UAP1,75,954.0,False,True
UAP1L1,75,2272.0,False,True
UBA2,75,194.0,False,True
UBA5,75,6199.0,False,True
UBA6,75,1641.0,False,True
UBA7,75,1506.0,False,True
UBAC1,75,1985.0,False,True
UBAC2,75,729.0,False,True
UBALD1,75,1828.0,False,True
UBALD2,75,668.0,False,True
UBAP1L,75,2079.0,False,True
UBAP2,75,1780.0,False,True
UBAP2L,75,2103.0,False,True
UBASH3A,75,2266.0,False,True
UBASH3B,75,3719.0,False,True
UBB,75,1251.0,False,True
UBC,75,692.0,False,True
UBE2A,75,463.0,False,True
UBE2B,75,1053.0,False,True
UBE2C,75,462.0,False,True
UBE2D1,75,1091.0,False,True
UBE2D2,75,4520.0,False,True
UBE2D3,75,1198.0,False,True
UBE2D4,75,2488.0,False,True
UBE2E1,75,3447.0,False,True
UBE2E2,75,930.0,False,True
UBE2E3,75,1992.0,False,True
UBE2F,75,651.0,False,True
UBE2G1,75,1413.0,False,True
UBE2G2,75,1070.0,False,True
UBE2H,75,774.0,False,True
UBE2I,75,607.0,False,True
UBE2J1,75,1388.0,False,True
UBE2J2,75,1234.0,False,True
UBE2K,75,2234.0,False,True
UBE2L3,75,5932.0,False,True
UBE2L6,75,3080.0,False,True
UBE2M,75,1223.0,False,True
UBE2N,75,264.0,False,True
