context,source,target,n_cells,n_rows,n_control_cells,n_genes_measured,supported_ge_10,supported_ge_30,supported_ge_50
RPE1,rpe1_essential,OR4N2,65.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,OR7A10,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,OR7A17,84.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,ORC1,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,ORC3,58.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,ORC4,165.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,ORC5,116.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,ORC6,37.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,OSBP,27.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,OSGEP,71.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,OSTC,35.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,OTOP1,162.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,OTX1,127.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,OVCA2,101.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,OXA1L,41.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PABPC1,102.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PABPC4,84.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PABPN1,41.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PAF1,75.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PAFAH1B1,29.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PAK1IP1,13.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PALB2,37.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PAM16,80.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PARN,156.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PARS2,292.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PAXBP1,142.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PC,134.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PCBP1,205.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PCBP2,344.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PCF11,42.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PCID2,170.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PCM1,28.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PCNA,56.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PCNX3,176.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PDAP1,41.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PDCD11,51.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PDCD2,32.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PDCD5,140.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PDCD6,119.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PDCD6IP,213.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PDCD7,34.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PDHA1,27.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PDPK1,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PDRG1,29.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PEF1,46.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PELO,121.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PELP1,72.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PES1,37.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PET117,155.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PEX1,12.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PEX19,69.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PFDN1,59.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PFDN2,40.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PFDN4,100.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PFDN5,48.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PFDN6,31.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PFN1,128.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PGAM1,120.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PGAM5,182.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PGD,102.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PGK1,112.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PGPEP1,14.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PGS1,96.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PHAX,162.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PHB,84.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PHB2,78.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PHF10,126.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PHF12,52.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PHF5A,47.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PI4KA,69.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PIAS1,67.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PIAS4,86.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PIGH,41.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PIK3C3,72.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PIK3R4,68.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PITRM1,138.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PKM,232.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PKMYT1,95.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PLA2G10,123.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PLEKHN1,84.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PLK1,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PLK4,174.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PLRG1,60.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PMF1,338.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PMPCA,67.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PMPCB,196.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PNISR,152.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PNKP,58.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PNN,88.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PNO1,17.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PNPT1,150.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POGLUT3,784.0,3,11485.0,8260,True,True,True
RPE1,rpe1_essential,POGZ,127.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLA1,53.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLA2,45.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLD1,92.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLD2,108.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLD3,48.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLE,38.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLE2,13.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLG,77.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLG2,92.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLL,47.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR1A,11.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR1B,11.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR1C,233.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR1D,23.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR1E,74.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR2A,10.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR2B,33.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR2C,22.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR2D,82.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR2E,87.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR2F,85.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR2G,15.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR2H,18.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR2I,174.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR2K,25.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR2L,16.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR2M,173.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR3A,14.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLR3B,34.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR3C,45.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR3D,31.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR3E,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR3F,40.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POLR3H,52.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POLR3K,23.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POLRMT,212.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POP1,34.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POP4,42.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POP5,41.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,POP7,65.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POT1,13.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,POTEI,117.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POU3F1,133.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,POU5F1B,225.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPA1,145.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPA2,81.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPAN,21.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PPARGC1B,77.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPIA,119.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPIE,26.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PPIH,38.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PPIL1,156.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPIL2,37.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PPIL4,87.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPME1,169.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1CA,177.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1CB,27.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PPP1R10,28.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PPP1R11,47.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PPP1R12A,52.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1R15B,61.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1R2,82.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1R37,359.0,3,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1R7,54.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP1R8,145.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP2CA,107.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP2CB,95.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP2R1A,296.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP2R3C,134.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP4C,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PPP4R2,74.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPP6C,1581.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPRC1,55.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PPWD1,48.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PPY,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRC1,54.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRDM10,54.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRDM4,108.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRDM8,30.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PREB,22.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PRELID1,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRELID3B,132.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRIM1,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRIM2,33.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRKCA,116.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRKRA,54.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRKRIP1,186.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRMT1,40.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRMT5,172.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRODH,296.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRORP,152.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF18,61.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF19,96.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF3,113.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF31,156.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF38A,39.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRPF39,185.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF4,85.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF40A,45.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRPF4B,32.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PRPF6,62.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRPF8,89.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRRC2A,155.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRSS50,150.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PRXL2A,70.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSAT1,160.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMA1,23.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMA2,33.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMA3,45.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMA4,94.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMA6,32.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMA7,21.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMB1,33.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMB2,70.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMB3,49.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMB4,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMB5,147.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMB6,68.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMB7,26.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMC1,82.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMC2,39.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMC3,29.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMC4,39.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMC5,106.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMC6,21.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMD1,32.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMD11,29.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMD12,26.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMD13,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMD14,70.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMD2,24.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMD3,14.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMD4,26.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMD6,34.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMD7,32.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PSMD8,56.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMD9,64.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSME1,102.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSME2,106.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMG1,25.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSMG2,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMG3,266.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PSMG4,23.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PSTK,287.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTBP1,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PTCD1,71.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTCD3,25.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PTEN,206.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTGR2,98.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTK2,85.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTMA,190.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTPMT1,103.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTPN1,98.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTPN11,175.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PTPN23,33.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,PUF60,53.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PUM1,82.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PWP1,17.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PWP2,14.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,PXN,150.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PYROXD1,136.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,PYURF,15.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,QARS,80.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,QRSL1,199.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAB18,48.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RAB4A,181.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAB4B,230.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAB6A,91.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RABGGTA,190.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RABGGTB,110.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAC1,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RAC3,130.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RACK1,13.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RAD17,59.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAD21,42.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RAD51,22.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RAD51C,26.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RAD51D,125.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAD9A,149.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAE1,20.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RAMAC,61.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RAN,69.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RANBP2,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RANGAP1,84.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RARS,48.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RARS2,135.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBBP4,55.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBBP5,78.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBBP6,26.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RBBP8,29.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RBM10,136.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM12,89.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM14-RBM4,257.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM15,213.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM17,42.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RBM19,19.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RBM25,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RBM28,25.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RBM33,98.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM39,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM4,52.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBM42,49.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RBM48,35.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RBM8A,21.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RBMX,29.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RBMX2,105.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBMXL1,89.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RBX1,79.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RCC1,186.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,RCCD1,100.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RCL1,38.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RCOR1,81.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RELL2,49.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,REV3L,56.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,REXO2,81.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RFC1,56.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RFC2,79.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RFC3,61.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RFC4,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RFC5,44.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RFFL,24.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RFT1,95.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RGP1,64.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RGPD6,381.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RHOQ,347.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RHPN1,217.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RINT1,72.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RIOK1,47.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RIOK2,13.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RMI1,69.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNASEH2C,144.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF103,75.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF113A,59.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF123,173.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF14,184.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF168,55.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF20,155.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF31,21.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RNF4,52.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF40,69.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNF8,213.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNGTT,46.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RNMT,71.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNPC3,65.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RNPS1,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,ROMO1,12.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RPA1,71.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPA2,75.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPA3,110.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPAIN,27.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RPAP1,37.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RPAP2,11.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RPAP3,39.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RPE,57.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPF1,21.0,1,11485.0,8260,True,False,False
RPE1,rpe1_essential,RPIA,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RPL10,78.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL10A,95.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL11,75.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL12,81.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL13,54.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL13A,53.0,2,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL14,43.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RPL15,36.0,1,11485.0,8260,True,True,False
RPE1,rpe1_essential,RPL17,60.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL18,61.0,1,11485.0,8260,True,True,True
RPE1,rpe1_essential,RPL18A,41.0,1,11485.0,8260,True,True,False
